deck_id,hero,date,card_name,count,is_equipment
1,Gravy Bones,2025-05-25T00:35:10,"Chum, Friendly First Mate (yellow)",1,0
1,Gravy Bones,2025-05-25T00:35:10,Jittery Bones (yellow),1,0
1,Gravy Bones,2025-05-25T00:35:10,Riggermortis (yellow),1,0
1,Gravy Bones,2025-05-25T00:35:10,"Scooba, Salty Sea Dog (yellow)",1,0
1,Gravy Bones,2025-05-25T00:35:10,Strike Gold (yellow),1,0
1,Gravy Bones,2025-05-25T00:35:10,Swabbie (yellow),1,0
1,Gravy Bones,2025-05-25T00:35:10,Angry Bones (blue),2,0
1,Gravy Bones,2025-05-25T00:35:10,Golden Tipple (blue),3,0
1,Gravy Bones,2025-05-25T00:35:10,Mutiny on the Nimbus Sovereign (blue),1,0
1,Gravy Bones,2025-05-25T00:35:10,Mutiny on the Swiftwater (blue),1,0
1,Gravy Bones,2025-05-25T00:35:10,Restless Bones (blue),3,0
1,Gravy Bones,2025-05-25T00:35:10,Scrub the Deck (blue),1,0
1,Gravy Bones,2025-05-25T00:35:10,Shifting Tides (blue),1,0
1,Gravy Bones,2025-05-25T00:35:10,Swindler's Grift (blue),1,0
1,Gravy Bones,2025-05-25T00:35:10,Trade In (blue),1,0
1,Gravy Bones,2025-05-25T00:35:10,Fish Fingers,1,1
1,Gravy Bones,2025-05-25T00:35:10,Head Stone,2,1
1,Gravy Bones,2025-05-25T00:35:10,Old Knocker,1,1
2,Gravy Bones,2025-05-24T23:55:47,Angry Bones (red),1,0
2,Gravy Bones,2025-05-24T23:55:47,Burly Bones (red),2,0
2,Gravy Bones,2025-05-24T23:55:47,Expedition to Blackwater Strait (red),1,0
2,Gravy Bones,2025-05-24T23:55:47,Expedition to Dreadfall Reach (red),1,0
2,Gravy Bones,2025-05-24T23:55:47,Hoist 'Em Up (red),1,0
2,Gravy Bones,2025-05-24T23:55:47,Jittery Bones (red),2,0
2,Gravy Bones,2025-05-24T23:55:47,Rally the Coast Guard (red),1,0
2,Gravy Bones,2025-05-24T23:55:47,Restless Bones (red),1,0
2,Gravy Bones,2025-05-24T23:55:47,Swiftwater Sloop (red),1,0
2,Gravy Bones,2025-05-24T23:55:47,Barnacle (yellow),2,0
2,Gravy Bones,2025-05-24T23:55:47,Burly Bones (yellow),1,0
2,Gravy Bones,2025-05-24T23:55:47,"Cutty Shark, Quick Clip (yellow)",2,0
2,Gravy Bones,2025-05-24T23:55:47,Flying High (yellow),1,0
2,Gravy Bones,2025-05-24T23:55:47,Gold Hunter Ketch (yellow),2,0
2,Gravy Bones,2025-05-24T23:55:47,Jittery Bones (yellow),1,0
2,Gravy Bones,2025-05-24T23:55:47,Money or Your Life? (yellow),1,0
2,Gravy Bones,2025-05-24T23:55:47,"Scooba, Salty Sea Dog (yellow)",1,0
2,Gravy Bones,2025-05-24T23:55:47,Sea Legs (yellow),1,0
2,Gravy Bones,2025-05-24T23:55:47,"Shelly, Hardened Traveler (yellow)",2,0
2,Gravy Bones,2025-05-24T23:55:47,Avast Ye! (blue),2,0
2,Gravy Bones,2025-05-24T23:55:47,Chart a Course (blue),1,0
2,Gravy Bones,2025-05-24T23:55:47,Jittery Bones (blue),1,0
2,Gravy Bones,2025-05-24T23:55:47,On the Horizon (blue),1,0
2,Gravy Bones,2025-05-24T23:55:47,Regain Composure (blue),1,0
2,Gravy Bones,2025-05-24T23:55:47,Restless Bones (blue),1,0
2,Gravy Bones,2025-05-24T23:55:47,Sea Floor Salvage (blue),1,0
2,Gravy Bones,2025-05-24T23:55:47,Shifting Tides (blue),1,0
2,Gravy Bones,2025-05-24T23:55:47,Throw Caution to the Wind (blue),1,0
2,Gravy Bones,2025-05-24T23:55:47,Yo Ho Ho! (blue),1,0
2,Gravy Bones,2025-05-24T23:55:47,Captain's Coat,1,1
2,Gravy Bones,2025-05-24T23:55:47,Quartermaster's Boots,1,1
2,Gravy Bones,2025-05-24T23:55:47,Washed Up Wave,1,1
3,Gravy Bones,2025-05-25T00:35:10,Jittery Bones (red),2,0
3,Gravy Bones,2025-05-25T00:35:10,Restless Bones (red),2,0
3,Gravy Bones,2025-05-25T00:35:10,Trade In (red),1,0
3,Gravy Bones,2025-05-25T00:35:10,Walk the Plank (red),1,0
3,Gravy Bones,2025-05-25T00:35:10,Angry Bones (yellow),1,0
3,Gravy Bones,2025-05-25T00:35:10,Barnacle (yellow),1,0
3,Gravy Bones,2025-05-25T00:35:10,Burly Bones (yellow),1,0
3,Gravy Bones,2025-05-25T00:35:10,"Cutty Shark, Quick Clip (yellow)",1,0
3,Gravy Bones,2025-05-25T00:35:10,Flying High (yellow),1,0
3,Gravy Bones,2025-05-25T00:35:10,Gold Hunter Marauder (yellow),1,0
3,Gravy Bones,2025-05-25T00:35:10,Golden Tipple (yellow),1,0
3,Gravy Bones,2025-05-25T00:35:10,"Chum, Friendly First Mate (yellow)",1,0
3,Gravy Bones,2025-05-25T00:35:10,Jittery Bones (yellow),1,0
3,Gravy Bones,2025-05-25T00:35:10,Riggermortis (yellow),1,0
3,Gravy Bones,2025-05-25T00:35:10,"Scooba, Salty Sea Dog (yellow)",1,0
3,Gravy Bones,2025-05-25T00:35:10,Strike Gold (yellow),1,0
3,Gravy Bones,2025-05-25T00:35:10,Swabbie (yellow),1,0
3,Gravy Bones,2025-05-25T00:35:10,Angry Bones (blue),2,0
3,Gravy Bones,2025-05-25T00:35:10,Golden Tipple (blue),3,0
3,Gravy Bones,2025-05-25T00:35:10,Mutiny on the Nimbus Sovereign (blue),1,0
3,Gravy Bones,2025-05-25T00:35:10,Mutiny on the Swiftwater (blue),1,0
3,Gravy Bones,2025-05-25T00:35:10,Restless Bones (blue),3,0
3,Gravy Bones,2025-05-25T00:35:10,Scrub the Deck (blue),1,0
3,Gravy Bones,2025-05-25T00:35:10,Shifting Tides (blue),1,0
3,Gravy Bones,2025-05-25T00:35:10,Swindler's Grift (blue),1,0
3,Gravy Bones,2025-05-25T00:35:10,Trade In (blue),1,0
3,Gravy Bones,2025-05-25T00:35:10,Fish Fingers,1,1
3,Gravy Bones,2025-05-25T00:35:10,Head Stone,2,1
3,Gravy Bones,2025-05-25T00:35:10,Old Knocker,1,1
4,Gravy Bones,2025-05-24T23:55:47,Angry Bones (red),1,0
4,Gravy Bones,2025-05-24T23:55:47,Burly Bones (red),2,0
4,Gravy Bones,2025-05-24T23:55:47,Expedition to Blackwater Strait (red),1,0
4,Gravy Bones,2025-05-24T23:55:47,Expedition to Dreadfall Reach (red),1,0
4,Gravy Bones,2025-05-24T23:55:47,Hoist 'Em Up (red),1,0
4,Gravy Bones,2025-05-24T23:55:47,Jittery Bones (red),2,0
4,Gravy Bones,2025-05-24T23:55:47,Rally the Coast Guard (red),1,0
4,Gravy Bones,2025-05-24T23:55:47,Restless Bones (red),1,0
4,Gravy Bones,2025-05-24T23:55:47,Swiftwater Sloop (red),1,0
4,Gravy Bones,2025-05-24T23:55:47,Barnacle (yellow),2,0
4,Gravy Bones,2025-05-24T23:55:47,Burly Bones (yellow),1,0
4,Gravy Bones,2025-05-24T23:55:47,"Cutty Shark, Quick Clip (yellow)",2,0
4,Gravy Bones,2025-05-24T23:55:47,Flying High (yellow),1,0
4,Gravy Bones,2025-05-24T23:55:47,Gold Hunter Ketch (yellow),2,0
4,Gravy Bones,2025-05-24T23:55:47,Jittery Bones (yellow),1,0
4,Gravy Bones,2025-05-24T23:55:47,Money or Your Life? (yellow),1,0
4,Gravy Bones,2025-05-24T23:55:47,"Scooba, Salty Sea Dog (yellow)",1,0
4,Gravy Bones,2025-05-24T23:55:47,Sea Legs (yellow),1,0
4,Gravy Bones,2025-05-24T23:55:47,"Shelly, Hardened Traveler (yellow)",2,0
4,Gravy Bones,2025-05-24T23:55:47,Avast Ye! (blue),2,0
4,Gravy Bones,2025-05-24T23:55:47,Chart a Course (blue),1,0
4,Gravy Bones,2025-05-24T23:55:47,Jittery Bones (blue),1,0
4,Gravy Bones,2025-05-24T23:55:47,On the Horizon (blue),1,0
4,Gravy Bones,2025-05-24T23:55:47,Regain Composure (blue),1,0
4,Gravy Bones,2025-05-24T23:55:47,Restless Bones (blue),1,0
4,Gravy Bones,2025-05-24T23:55:47,Sea Floor Salvage (blue),1,0
4,Gravy Bones,2025-05-24T23:55:47,Shifting Tides (blue),1,0
4,Gravy Bones,2025-05-24T23:55:47,Throw Caution to the Wind (blue),1,0
4,Gravy Bones,2025-05-24T23:55:47,Yo Ho Ho! (blue),1,0
4,Gravy Bones,2025-05-24T23:55:47,Captain's Coat,1,1
4,Gravy Bones,2025-05-24T23:55:47,Quartermaster's Boots,1,1
4,Gravy Bones,2025-05-24T23:55:47,Washed Up Wave,1,1
5,Gravy Bones,2025-05-25T00:35:10,Jittery Bones (red),2,0
5,Gravy Bones,2025-05-25T00:35:10,Restless Bones (red),2,0
5,Gravy Bones,2025-05-25T00:35:10,Trade In (red),1,0
5,Gravy Bones,2025-05-25T00:35:10,Walk the Plank (red),1,0
5,Gravy Bones,2025-05-25T00:35:10,Angry Bones (yellow),1,0
5,Gravy Bones,2025-05-25T00:35:10,Barnacle (yellow),1,0
5,Gravy Bones,2025-05-25T00:35:10,Burly Bones (yellow),1,0
5,Gravy Bones,2025-05-25T00:35:10,"Cutty Shark, Quick Clip (yellow)",1,0
5,Gravy Bones,2025-05-25T00:35:10,Flying High (yellow),1,0
5,Gravy Bones,2025-05-25T00:35:10,Gold Hunter Marauder (yellow),1,0
5,Gravy Bones,2025-05-25T00:35:10,Golden Tipple (yellow),1,0
5,Gravy Bones,2025-05-25T00:35:10,"Chum, Friendly First Mate (yellow)",1,0
5,Gravy Bones,2025-05-25T00:35:10,Jittery Bones (yellow),1,0
5,Gravy Bones,2025-05-25T00:35:10,Riggermortis (yellow),1,0
5,Gravy Bones,2025-05-25T00:35:10,"Scooba, Salty Sea Dog (yellow)",1,0
5,Gravy Bones,2025-05-25T00:35:10,Strike Gold (yellow),1,0
5,Gravy Bones,2025-05-25T00:35:10,Swabbie (yellow),1,0
5,Gravy Bones,2025-05-25T00:35:10,Angry Bones (blue),2,0
5,Gravy Bones,2025-05-25T00:35:10,Golden Tipple (blue),3,0
5,Gravy Bones,2025-05-25T00:35:10,Mutiny on the Nimbus Sovereign (blue),1,0
5,Gravy Bones,2025-05-25T00:35:10,Mutiny on the Swiftwater (blue),1,0
5,Gravy Bones,2025-05-25T00:35:10,Restless Bones (blue),3,0
5,Gravy Bones,2025-05-25T00:35:10,Scrub the Deck (blue),1,0
5,Gravy Bones,2025-05-25T00:35:10,Shifting Tides (blue),1,0
5,Gravy Bones,2025-05-25T00:35:10,Swindler's Grift (blue),1,0
5,Gravy Bones,2025-05-25T00:35:10,Trade In (blue),1,0
5,Gravy Bones,2025-05-25T00:35:10,Fish Fingers,1,1
5,Gravy Bones,2025-05-25T00:35:10,Head Stone,2,1
5,Gravy Bones,2025-05-25T00:35:10,Old Knocker,1,1
6,"Scurv, Stowaway",2025-05-25T04:19:22,Blow for a Blow (red),1,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Fiddler's Green (red),1,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Jack Be Quick (red),1,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Nimblism (red),2,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Nimby (red),1,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Rally the Coast Guard (red),1,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Scar for a Scar (red),1,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Strike Gold (red),1,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Thiev'n Varmints (red),2,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Trade In (red),1,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Gold Hunter Lightsail (yellow),1,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Money or Your Life? (yellow),1,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Nimby (yellow),1,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Not So Fast (yellow),1,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,On the Horizon (yellow),1,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Rally the Coast Guard (yellow),1,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Sirens of Safe Harbor (yellow),1,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Walk the Plank (yellow),2,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Golden Tipple (blue),2,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Chart a Course (blue),1,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Money or Your Life? (blue),1,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Nimblism (blue),2,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,On the Horizon (blue),1,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Sirens of Safe Harbor (blue),1,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Swiftwater Sloop (blue),1,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Walk the Plank (blue),1,0
6,"Scurv, Stowaway",2025-05-25T04:19:22,Blue Sea Tricorn,1,1
6,"Scurv, Stowaway",2025-05-25T04:19:22,Fish Fingers,1,1
6,"Scurv, Stowaway",2025-05-25T04:19:22,Peg Leg,1,1
7,Puffin,2025-05-25T04:50:40,Battalion Barque (red),1,0
7,Puffin,2025-05-25T04:50:40,Cloud Skiff (red),3,0
7,Puffin,2025-05-25T04:50:40,Crash Down the Gates (red),1,0
7,Puffin,2025-05-25T04:50:40,Expedition to Horizon's Mantle (red),1,0
7,Puffin,2025-05-25T04:50:40,Jack Be Nimble (red),1,0
7,Puffin,2025-05-25T04:50:40,Pilfer the Wreck (red),1,0
7,Puffin,2025-05-25T04:50:40,Sirens of Safe Harbor (red),1,0
7,Puffin,2025-05-25T04:50:40,Strike Gold (red),2,0
7,Puffin,2025-05-25T04:50:40,Swiftwater Sloop (red),1,0
7,Puffin,2025-05-25T04:50:40,Teeth of the Cog (red),1,0
7,Puffin,2025-05-25T04:50:40,Battalion Barque (yellow),2,0
7,Puffin,2025-05-25T04:50:40,Cloud Skiff (yellow),1,0
7,Puffin,2025-05-25T04:50:40,Gold Hunter Longboat (yellow),1,0
7,Puffin,2025-05-25T04:50:40,Gold Hunter Marauder (yellow),1,0
7,Puffin,2025-05-25T04:50:40,HMS Kraken (yellow),1,0
7,Puffin,2025-05-25T04:50:40,Rally the Coast Guard (yellow),1,0
7,Puffin,2025-05-25T04:50:40,Swiftwater Sloop (yellow),1,0
7,Puffin,2025-05-25T04:50:40,Tough Old Wrench (yellow),1,0
7,Puffin,2025-05-25T04:50:40,Cloud Skiff (blue),1,0
7,Puffin,2025-05-25T04:50:40,Golden Tipple (blue),1,0
7,Puffin,2025-05-25T04:50:40,Goldwing Turbine (blue),1,0
7,Puffin,2025-05-25T04:50:40,Chart a Course (blue),1,0
7,Puffin,2025-05-25T04:50:40,Nimblism (blue),1,0
7,Puffin,2025-05-25T04:50:40,Rally the Coast Guard (blue),1,0
7,Puffin,2025-05-25T04:50:40,Sky Skimmer (blue),2,0
7,Puffin,2025-05-25T04:50:40,Swindler's Grift (blue),1,0
7,Puffin,2025-05-25T04:50:40,Teeth of the Cog (blue),1,0
7,Puffin,2025-05-25T04:50:40,Tough Old Wrench (blue),1,0
7,Puffin,2025-05-25T04:50:40,Walk the Plank (blue),1,0
7,Puffin,2025-05-25T04:50:40,Light Fingers,1,1
7,Puffin,2025-05-25T04:50:40,Rust Belt,1,1
7,Puffin,2025-05-25T04:50:40,Swiftstrike Bracers,1,1
7,Puffin,2025-05-25T04:50:40,Unicycle,1,1
8,Marlynn,2025-05-25T05:02:09,Call in the Big Guns (red),1,0
8,Marlynn,2025-05-25T05:02:09,Entangling Shot (red),2,0
8,Marlynn,2025-05-25T05:02:09,Fire in the Hole (red),1,0
8,Marlynn,2025-05-25T05:02:09,Head Shot (red),1,0
8,Marlynn,2025-05-25T05:02:09,On the Horizon (red),1,0
8,Marlynn,2025-05-25T05:02:09,Salvage Shot (red),1,0
8,Marlynn,2025-05-25T05:02:09,Scouting Shot (red),1,0
8,Marlynn,2025-05-25T05:02:09,Swift Shot (red),1,0
8,Marlynn,2025-05-25T05:02:09,Swiftwater Sloop (red),1,0
8,Marlynn,2025-05-25T05:02:09,Thiev'n Varmints (red),1,0
8,Marlynn,2025-05-25T05:02:09,Battalion Barque (yellow),2,0
8,Marlynn,2025-05-25T05:02:09,Crash Down the Gates (yellow),1,0
8,Marlynn,2025-05-25T05:02:09,Flying High (yellow),1,0
8,Marlynn,2025-05-25T05:02:09,Gold Hunter Ketch (yellow),1,0
8,Marlynn,2025-05-25T05:02:09,Gold Hunter Marauder (yellow),1,0
8,Marlynn,2025-05-25T05:02:09,HMS Barracuda (yellow),1,0
8,Marlynn,2025-05-25T05:02:09,HMS Kraken (yellow),1,0
8,Marlynn,2025-05-25T05:02:09,Chart a Course (yellow),1,0
8,Marlynn,2025-05-25T05:02:09,On the Horizon (yellow),1,0
8,Marlynn,2025-05-25T05:02:09,Salvage Shot (yellow),1,0
8,Marlynn,2025-05-25T05:02:09,Sic 'Em Shot (yellow),1,0
8,Marlynn,2025-05-25T05:02:09,Sirens of Safe Harbor (yellow),1,0
8,Marlynn,2025-05-25T05:02:09,Trade In (yellow),1,0
8,Marlynn,2025-05-25T05:02:09,Walk the Plank (yellow),1,0
8,Marlynn,2025-05-25T05:02:09,Blue Fin Harpoon (blue),1,0
8,Marlynn,2025-05-25T05:02:09,Hook (blue),1,0
8,Marlynn,2025-05-25T05:02:09,Chart a Course (blue),1,0
8,Marlynn,2025-05-25T05:02:09,Rally the Coast Guard (blue),1,0
8,Marlynn,2025-05-25T05:02:09,Rusty Harpoon (blue),3,0
8,Marlynn,2025-05-25T05:02:09,Salvage Shot (blue),1,0
8,Marlynn,2025-05-25T05:02:09,Sinker (blue),1,0
8,Marlynn,2025-05-25T05:02:09,Sirens of Safe Harbor (blue),1,0
8,Marlynn,2025-05-25T05:02:09,Swiftwater Sloop (blue),1,0
8,Marlynn,2025-05-25T05:02:09,Walk the Plank (blue),1,0
8,Marlynn,2025-05-25T05:02:09,Blue Sea Tricorn,1,1
8,Marlynn,2025-05-25T05:02:09,Buccaneer's Bounty,1,1
9,Marlynn,2025-05-25T06:15:13,Battalion Barque (red),1,0
9,Marlynn,2025-05-25T06:15:13,Call in the Big Guns (red),1,0
9,Marlynn,2025-05-25T06:15:13,Dry Powder Shot (red),1,0
9,Marlynn,2025-05-25T06:15:13,Entangling Shot (red),1,0
9,Marlynn,2025-05-25T06:15:13,Expedition to Azuro Keys (red),2,0
9,Marlynn,2025-05-25T06:15:13,Expedition to Dreadfall Reach (red),1,0
9,Marlynn,2025-05-25T06:15:13,Chart a Course (red),1,0
9,Marlynn,2025-05-25T06:15:13,Jack Be Nimble (red),1,0
9,Marlynn,2025-05-25T06:15:13,Jack Be Quick (red),1,0
9,Marlynn,2025-05-25T06:15:13,Life for a Life (red),1,0
9,Marlynn,2025-05-25T06:15:13,Money or Your Life? (red),1,0
9,Marlynn,2025-05-25T06:15:13,Nimblism (red),2,0
9,Marlynn,2025-05-25T06:15:13,Ravenous Rabble (red),2,0
9,Marlynn,2025-05-25T06:15:13,Scouting Shot (red),2,0
9,Marlynn,2025-05-25T06:15:13,Sic 'Em Shot (red),1,0
9,Marlynn,2025-05-25T06:15:13,Swift Shot (red),1,0
9,Marlynn,2025-05-25T06:15:13,Call in the Big Guns (yellow),2,0
9,Marlynn,2025-05-25T06:15:13,Head Shot (yellow),1,0
9,Marlynn,2025-05-25T06:15:13,Nimby (yellow),2,0
9,Marlynn,2025-05-25T06:15:13,Salvage Shot (yellow),1,0
9,Marlynn,2025-05-25T06:15:13,Swiftwater Sloop (yellow),1,0
9,Marlynn,2025-05-25T06:15:13,Swindler's Grift (yellow),1,0
9,Marlynn,2025-05-25T06:15:13,Call in the Big Guns (blue),1,0
9,Marlynn,2025-05-25T06:15:13,Head Shot (blue),1,0
9,Marlynn,2025-05-25T06:15:13,Rally the Coast Guard (blue),1,0
9,Marlynn,2025-05-25T06:15:13,Sic 'Em Shot (blue),1,0
9,Marlynn,2025-05-25T06:15:13,Sirens of Safe Harbor (blue),1,0
9,Marlynn,2025-05-25T06:15:13,Trade In (blue),1,0
9,Marlynn,2025-05-25T06:15:13,Old Knocker,1,1
9,Marlynn,2025-05-25T06:15:13,Patch the Hole,1,1
9,Marlynn,2025-05-25T06:15:13,Quick Clicks,1,1
9,Marlynn,2025-05-25T06:15:13,Swiftstrike Bracers,1,1
10,Puffin,2025-05-25T06:37:33,Cloud Skiff (red),2,0
10,Puffin,2025-05-25T06:37:33,Goldwing Turbine (red),2,0
10,Puffin,2025-05-25T06:37:33,Life for a Life (red),1,0
10,Puffin,2025-05-25T06:37:33,Nimby (red),1,0
10,Puffin,2025-05-25T06:37:33,Scar for a Scar (red),1,0
10,Puffin,2025-05-25T06:37:33,Sirens of Safe Harbor (red),1,0
10,Puffin,2025-05-25T06:37:33,Sky Skimmer (red),1,0
10,Puffin,2025-05-25T06:37:33,Swindler's Grift (red),1,0
10,Puffin,2025-05-25T06:37:33,Tighten the Screws (red),2,0
10,Puffin,2025-05-25T06:37:33,Tough Old Wrench (red),1,0
10,Puffin,2025-05-25T06:37:33,Cloud City Steamboat (yellow),1,0
10,Puffin,2025-05-25T06:37:33,Cloud Skiff (yellow),1,0
10,Puffin,2025-05-25T06:37:33,Gold Hunter Lightsail (yellow),1,0
10,Puffin,2025-05-25T06:37:33,Golden Skywarden (yellow),1,0
10,Puffin,2025-05-25T06:37:33,Golden Tipple (yellow),1,0
10,Puffin,2025-05-25T06:37:33,Goldwing Turbine (yellow),2,0
10,Puffin,2025-05-25T06:37:33,Chart a Course (yellow),2,0
10,Puffin,2025-05-25T06:37:33,On the Horizon (yellow),2,0
10,Puffin,2025-05-25T06:37:33,Sky Skimmer (yellow),1,0
10,Puffin,2025-05-25T06:37:33,Strike Gold (yellow),1,0
10,Puffin,2025-05-25T06:37:33,Tough Old Wrench (yellow),1,0
10,Puffin,2025-05-25T06:37:33,Cogwerx Zeppelin (blue),1,0
10,Puffin,2025-05-25T06:37:33,Copper Cog (blue),1,0
10,Puffin,2025-05-25T06:37:33,Crash Down the Gates (blue),1,0
10,Puffin,2025-05-25T06:37:33,Goldwing Turbine (blue),1,0
10,Puffin,2025-05-25T06:37:33,Mutiny on the Swiftwater (blue),1,0
10,Puffin,2025-05-25T06:37:33,Pinion Sentry (blue),1,0
10,Puffin,2025-05-25T06:37:33,Sky Skimmer (blue),1,0
10,Puffin,2025-05-25T06:37:33,Throw Caution to the Wind (blue),1,0
10,Puffin,2025-05-25T06:37:33,Tough Old Wrench (blue),1,0
10,Puffin,2025-05-25T06:37:33,Light Fingers,1,1
10,Puffin,2025-05-25T06:37:33,Rust Belt,1,1
10,Puffin,2025-05-25T06:37:33,Unicycle,1,1
11,Puffin,2025-05-25T08:12:58,Battalion Barque (red),1,0
11,Puffin,2025-05-25T08:12:58,Cloud Skiff (red),2,0
11,Puffin,2025-05-25T08:12:58,Crash Down the Gates (red),1,0
11,Puffin,2025-05-25T08:12:58,Draw Back the Hammer (red),3,0
11,Puffin,2025-05-25T08:12:58,Flying High (red),1,0
11,Puffin,2025-05-25T08:12:58,Goldwing Turbine (red),1,0
11,Puffin,2025-05-25T08:12:58,On the Horizon (red),2,0
11,Puffin,2025-05-25T08:12:58,Sky Skimmer (red),1,0
11,Puffin,2025-05-25T08:12:58,Teeth of the Cog (red),1,0
11,Puffin,2025-05-25T08:12:58,Thiev'n Varmints (red),2,0
11,Puffin,2025-05-25T08:12:58,Tighten the Screws (red),1,0
11,Puffin,2025-05-25T08:12:58,Cloud City Steamboat (yellow),1,0
11,Puffin,2025-05-25T08:12:58,Cogwerx Zeppelin (yellow),1,0
11,Puffin,2025-05-25T08:12:58,Gold Hunter Longboat (yellow),2,0
11,Puffin,2025-05-25T08:12:58,Golden Tipple (yellow),1,0
11,Puffin,2025-05-25T08:12:58,HMS Kraken (yellow),1,0
11,Puffin,2025-05-25T08:12:58,Rally the Coast Guard (yellow),1,0
11,Puffin,2025-05-25T08:12:58,Sky Skimmer (yellow),2,0
11,Puffin,2025-05-25T08:12:58,Cloud Skiff (blue),1,0
