deck_id,hero,date,assigned_draft_index
124,Marlynn,2025-05-30T00:48:21,2
125,Puffin,2025-05-30T00:56:36,2
126,Gravy Bones,2025-05-30T01:49:19,1
127,Puffin,2025-05-30T03:39:23,2
128,Puffin,2025-05-30T03:44:11,2
129,Gravy Bones,2025-05-30T05:05:51,1
130,Puffin,2025-05-30T06:49:39,2
131,Puffin,2025-05-30T07:09:20,2
132,Gravy Bones,2025-05-30T07:49:05,1
133,Gravy Bones,2025-05-30T10:18:38,1
134,"Scurv, Stowaway",2025-05-30T11:31:31,2
135,Puffin,2025-05-30T12:40:10,2
136,Gravy Bones,2025-05-30T13:26:11,1
137,Puffin,2025-05-30T14:23:22,2
138,Gravy Bones,2025-05-30T15:02:38,1
139,Marlynn,2025-05-30T22:28:53,2
140,Gravy Bones,2025-05-30T22:30:00,1
141,"Scurv, Stowaway",2025-05-31T02:29:37,2
142,Puffin,2025-05-31T02:39:38,2
143,"Scurv, Stowaway",2025-05-31T04:33:51,2
144,Marlynn,2025-05-31T06:41:59,2
145,Puffin,2025-05-31T08:10:32,2
146,Puffin,2025-05-31T14:14:43,2
147,Gravy Bones,2025-05-31T17:58:54,2
148,"Scurv, Stowaway",2025-05-31T19:46:59,2
149,Marlynn,2025-05-31T20:25:17,2
150,Gravy Bones,2025-05-31T22:40:29,2
151,Marlynn,2025-06-01T00:27:36,2
152,Gravy Bones,2025-06-01T00:58:18,2
153,"Scurv, Stowaway",2025-06-01T01:57:07,2
154,Gravy Bones,2025-06-01T04:04:38,2
155,Puffin,2025-06-01T05:31:25,2
156,Marlynn,2025-06-01T08:47:54,2
157,Gravy Bones,2025-06-01T09:04:16,1
158,Marlynn,2025-06-01T10:43:55,2
159,Marlynn,2025-06-01T16:19:39,2
160,"Scurv, Stowaway",2025-06-01T18:48:52,2
161,Marlynn,2025-06-01T19:34:54,2
162,Marlynn,2025-06-01T20:28:38,2
163,Marlynn,2025-06-01T21:12:53,2
164,Marlynn,2025-06-01T21:23:33,2
165,Gravy Bones,2025-06-01T21:45:32,1
166,Puffin,2025-06-01T21:51:43,2
167,Puffin,2025-06-01T21:59:25,2
168,Gravy Bones,2025-06-01T22:02:57,2
169,Puffin,2025-06-02T00:29:58,2
170,Gravy Bones,2025-06-02T01:00:35,1
171,Gravy Bones,2025-06-02T01:16:16,2
172,Marlynn,2025-06-02T01:23:37,2
173,Puffin,2025-06-02T01:56:12,2
174,Gravy Bones,2025-06-02T03:34:44,1
175,Puffin,2025-06-02T05:02:59,2
176,Gravy Bones,2025-06-02T05:04:36,2
177,Marlynn,2025-06-02T05:35:54,2
178,Puffin,2025-06-02T08:54:16,2
179,Gravy Bones,2025-06-02T11:33:22,1
180,Puffin,2025-06-02T13:01:32,2
181,Gravy Bones,2025-06-02T13:31:47,1
182,Marlynn,2025-06-02T14:41:13,2
183,Marlynn,2025-06-02T16:49:44,2
184,Puffin,2025-06-02T17:45:59,2
185,Gravy Bones,2025-06-02T18:42:33,1
186,Gravy Bones,2025-06-02T19:35:37,1
187,Gravy Bones,2025-06-02T19:49:29,1
188,Gravy Bones,2025-06-02T20:17:08,1
189,Puffin,2025-06-02T21:13:44,2
190,Gravy Bones,2025-06-02T21:19:39,1
191,Puffin,2025-06-02T21:23:01,2
192,Gravy Bones,2025-06-03T01:51:00,1
193,Gravy Bones,2025-06-03T03:37:28,1
194,Gravy Bones,2025-06-03T04:12:19,1
195,Marlynn,2025-06-03T05:02:04,2
196,Gravy Bones,2025-06-03T05:29:29,1
197,Gravy Bones,2025-06-03T06:04:07,1
198,Gravy Bones,2025-06-03T08:21:01,1
199,Puffin,2025-06-03T08:30:36,2
200,"Scurv, Stowaway",2025-06-03T11:58:22,2
201,Gravy Bones,2025-06-03T11:58:27,1
202,Marlynn,2025-06-03T12:19:19,2
203,"Scurv, Stowaway",2025-06-03T12:27:14,2
204,Marlynn,2025-06-03T14:22:20,2
205,Gravy Bones,2025-06-03T14:40:49,1
206,Puffin,2025-06-03T17:40:19,2
207,Marlynn,2025-06-03T19:04:18,2
208,Marlynn,2025-06-03T20:28:53,2
209,Marlynn,2025-06-03T20:36:27,2
210,Puffin,2025-06-03T22:19:38,2
211,Gravy Bones,2025-06-04T01:30:55,3
212,Marlynn,2025-06-04T02:52:06,3
213,Marlynn,2025-06-04T02:56:10,3
214,Puffin,2025-06-04T05:01:09,3
215,Marlynn,2025-06-04T05:27:44,3
216,Puffin,2025-06-04T06:50:57,3
217,Puffin,2025-06-04T11:48:25,3
218,Puffin,2025-06-04T12:26:00,3
219,Puffin,2025-06-04T14:00:42,3
220,Puffin,2025-06-04T16:31:51,3
221,Gravy Bones,2025-06-04T17:29:15,3
222,Gravy Bones,2025-06-04T18:06:30,3
223,Gravy Bones,2025-06-04T19:22:14,3
224,Gravy Bones,2025-06-04T19:41:10,3
225,Gravy Bones,2025-06-04T19:56:35,3
226,Gravy Bones,2025-06-04T20:10:17,3
227,Gravy Bones,2025-06-04T23:15:18,3
228,Puffin,2025-06-05T00:07:54,3
229,Puffin,2025-06-05T01:14:50,3
230,Puffin,2025-06-05T03:49:44,3
231,Gravy Bones,2025-06-05T04:18:24,3
232,Gravy Bones,2025-06-05T06:10:32,3
233,Gravy Bones,2025-06-05T10:49:57,3
234,Marlynn,2025-06-05T11:53:01,3
235,Gravy Bones,2025-06-05T13:25:31,3
236,Puffin,2025-06-05T13:54:26,3
237,Gravy Bones,2025-06-05T14:48:10,3
238,"Scurv, Stowaway",2025-06-05T15:40:33,3
239,Gravy Bones,2025-06-05T17:30:49,3
240,Puffin,2025-06-05T18:34:58,3
241,"Scurv, Stowaway",2025-06-05T19:03:10,3
242,Puffin,2025-06-05T22:41:46,3
243,Gravy Bones,2025-06-05T23:37:34,3
244,Marlynn,2025-06-06T04:05:11,3
245,Marlynn,2025-06-06T12:31:30,3
246,Puffin,2025-06-06T14:01:57,3
247,Marlynn,2025-06-06T14:51:07,3
248,Gravy Bones,2025-06-06T15:29:39,3
249,Puffin,2025-06-06T17:26:49,3
250,Gravy Bones,2025-06-06T17:37:57,3
251,Gravy Bones,2025-06-07T04:55:57,3
252,Gravy Bones,2025-06-07T12:35:34,3
253,Gravy Bones,2025-06-07T17:34:17,3
254,Puffin,2025-06-07T20:17:38,3
255,Puffin,2025-06-07T21:12:00,3
256,Puffin,2025-06-07T21:57:02,3
257,Marlynn,2025-06-07T23:03:40,3
258,Gravy Bones,2025-06-08T00:44:36,3
259,"Scurv, Stowaway",2025-06-08T06:16:08,3
260,Marlynn,2025-06-08T18:07:30,3
261,Marlynn,2025-06-08T18:54:57,3
262,Puffin,2025-06-09T00:43:25,3
263,Gravy Bones,2025-06-09T05:49:45,3
264,Marlynn,2025-06-09T06:32:45,3
265,Puffin,2025-06-09T17:32:45,3
266,Marlynn,2025-06-09T17:55:40,3
267,Gravy Bones,2025-06-09T18:47:20,3
268,Puffin,2025-06-09T18:58:49,3
269,Puffin,2025-06-09T19:41:11,3
270,Marlynn,2025-06-09T22:04:32,3
271,Gravy Bones,2025-06-10T07:21:46,3
272,Puffin,2025-06-10T07:35:28,3
273,Puffin,2025-06-10T13:36:45,3
274,Gravy Bones,2025-06-10T15:38:40,3
275,Gravy Bones,2025-06-10T20:27:38,3
276,Marlynn,2025-06-10T21:47:34,3
277,Gravy Bones,2025-06-11T05:52:03,3
278,Puffin,2025-06-11T07:04:12,3
279,Marlynn,2025-06-11T12:19:41,3
280,Gravy Bones,2025-06-11T12:22:18,3
281,Puffin,2025-06-11T17:35:13,3
282,Puffin,2025-06-12T08:13:42,3
283,Gravy Bones,2025-06-12T10:58:22,3
284,Gravy Bones,2025-06-12T13:45:10,3
285,Gravy Bones,2025-06-12T14:33:47,3
286,Marlynn,2025-06-12T17:22:00,3
287,Gravy Bones,2025-06-12T18:10:05,3
288,Gravy Bones,2025-06-12T19:41:32,3
289,Puffin,2025-06-12T19:53:02,3
290,Marlynn,2025-06-12T19:57:13,3
291,Puffin,2025-06-13T00:18:23,3
292,Marlynn,2025-06-13T01:09:09,3
293,Gravy Bones,2025-06-13T01:17:26,3
294,Marlynn,2025-06-13T02:14:11,3
295,Puffin,2025-06-13T05:07:00,3
296,Puffin,2025-06-13T09:18:16,3
297,Gravy Bones,2025-06-13T10:26:14,3
298,Puffin,2025-06-13T11:06:05,3
299,Gravy Bones,2025-06-13T12:16:42,3
300,Marlynn,2025-06-13T12:35:13,3
301,Gravy Bones,2025-06-13T13:24:05,3
302,Gravy Bones,2025-06-13T14:14:02,3
303,Gravy Bones,2025-06-13T14:31:17,3
304,Marlynn,2025-06-13T16:06:29,3
305,Marlynn,2025-06-13T19:52:24,3
306,Marlynn,2025-06-14T02:01:45,3
307,Marlynn,2025-06-14T15:58:37,3
308,Marlynn,2025-06-14T20:45:14,3
309,Gravy Bones,2025-06-14T20:46:03,3
310,Puffin,2025-06-15T16:09:44,3
311,Puffin,2025-06-15T19:17:24,3
312,Puffin,2025-06-15T23:19:55,3
313,Gravy Bones,2025-06-16T04:47:54,3
314,Gravy Bones,2025-06-16T05:28:41,3
315,Gravy Bones,2025-06-16T07:51:03,3
316,Gravy Bones,2025-06-16T11:38:23,3
317,Gravy Bones,2025-06-16T13:31:02,3
318,Gravy Bones,2025-06-16T14:18:45,3
319,Gravy Bones,2025-06-16T19:37:44,3
320,Marlynn,2025-06-16T19:49:42,3
321,Marlynn,2025-06-16T23:12:53,3
322,Puffin,2025-06-17T00:48:26,2
323,Puffin,2025-06-17T01:28:02,3
324,Marlynn,2025-06-17T03:10:40,3
325,Marlynn,2025-06-17T04:59:03,3
326,Gravy Bones,2025-06-17T05:15:52,3
327,Marlynn,2025-06-17T12:17:46,3
328,Gravy Bones,2025-06-17T13:43:43,3
329,Puffin,2025-06-17T14:50:25,3
330,Marlynn,2025-06-17T16:01:17,3
331,Gravy Bones,2025-06-17T16:43:50,3
332,Marlynn,2025-06-17T20:04:18,3
333,Puffin,2025-06-17T23:13:28,3
334,Marlynn,2025-06-18T01:18:50,3
335,Gravy Bones,2025-06-18T05:44:21,3
336,Puffin,2025-06-18T10:22:38,3
337,Puffin,2025-06-18T12:48:40,3
338,Gravy Bones,2025-06-18T18:54:24,3
339,Marlynn,2025-06-18T20:03:33,3
340,Gravy Bones,2025-06-18T21:52:51,3
341,Marlynn,2025-06-19T00:37:09,3
342,Gravy Bones,2025-06-19T10:31:07,3
343,Puffin,2025-06-19T14:39:40,3
344,Marlynn,2025-06-19T15:39:04,3
345,"Scurv, Stowaway",2025-06-19T15:58:58,3
346,Marlynn,2025-06-19T18:09:39,3
347,Gravy Bones,2025-06-19T20:53:37,3
348,Gravy Bones,2025-06-19T21:08:51,3
349,Puffin,2025-06-20T03:43:56,3
350,Puffin,2025-06-20T04:21:59,3
351,Marlynn,2025-06-20T04:43:44,3
352,Marlynn,2025-06-20T09:21:35,3
353,Gravy Bones,2025-06-20T16:55:32,3
354,Puffin,2025-06-20T17:51:30,3
355,Marlynn,2025-06-20T21:22:42,3
356,Marlynn,2025-06-21T01:02:47,3
357,"Scurv, Stowaway",2025-06-21T02:43:18,3
358,Puffin,2025-06-21T10:37:49,3
359,Gravy Bones,2025-06-21T16:17:27,3
360,Puffin,2025-06-21T17:47:05,3
361,Puffin,2025-06-22T21:10:39,3
362,Puffin,2025-06-22T21:50:28,3
363,Gravy Bones,2025-06-22T23:49:20,3
364,Marlynn,2025-06-23T03:46:39,3
365,Gravy Bones,2025-06-23T16:55:45,3
366,Gravy Bones,2025-06-23T17:07:03,3
367,Gravy Bones,2025-06-23T18:07:29,3
368,Puffin,2025-06-23T18:38:21,3
369,Gravy Bones,2025-06-23T19:36:13,3
370,Gravy Bones,2025-06-23T21:02:47,3
371,Puffin,2025-06-23T22:19:38,3
372,Puffin,2025-06-23T22:34:59,3
373,Marlynn,2025-06-24T00:50:58,3
374,Puffin,2025-06-24T02:49:34,3
375,Marlynn,2025-06-24T07:25:16,3
376,Gravy Bones,2025-06-24T10:27:57,3
377,Gravy Bones,2025-06-24T14:57:40,3
378,Puffin,2025-06-24T15:27:16,3
379,Marlynn,2025-06-24T16:39:01,3
380,Marlynn,2025-06-24T21:41:58,3
381,Marlynn,2025-06-25T04:58:07,3
382,Gravy Bones,2025-06-25T05:46:22,3
383,Gravy Bones,2025-06-25T09:17:01,3
384,Gravy Bones,2025-06-25T09:55:37,3
385,Gravy Bones,2025-06-25T10:14:37,3
386,Marlynn,2025-06-25T13:13:02,3
387,Marlynn,2025-06-25T18:08:24,3
388,Gravy Bones,2025-06-25T19:03:24,3
389,Gravy Bones,2025-06-25T23:21:17,3
390,Puffin,2025-06-26T05:20:51,3
391,Gravy Bones,2025-06-26T06:23:17,3
392,Gravy Bones,2025-06-26T16:09:29,3
393,Marlynn,2025-06-26T16:59:03,3
394,Puffin,2025-06-26T19:24:46,3
395,Gravy Bones,2025-06-26T22:16:35,3
396,"Scurv, Stowaway",2025-06-26T22:46:46,3
397,Gravy Bones,2025-06-27T00:02:41,3
398,Marlynn,2025-06-27T00:32:55,3
399,Puffin,2025-06-27T03:33:24,3
400,Puffin,2025-06-27T18:44:46,3
401,Gravy Bones,2025-06-27T18:52:43,3
402,Gravy Bones,2025-06-27T20:26:53,3
403,Puffin,2025-06-28T13:21:54,3
404,Puffin,2025-06-29T04:21:07,3
405,Puffin,2025-06-29T14:43:06,3
406,Gravy Bones,2025-06-30T10:22:00,3
407,Marlynn,2025-06-30T11:26:49,3
408,Puffin,2025-06-30T23:16:04,3
409,Gravy Bones,2025-07-01T03:11:40,3
410,Gravy Bones,2025-07-01T15:31:57,3
411,Gravy Bones,2025-07-01T20:02:35,3
412,Puffin,2025-07-01T23:42:30,3
413,Gravy Bones,2025-07-02T16:08:20,3
414,Gravy Bones,2025-07-02T18:13:28,3
415,Marlynn,2025-07-03T00:21:35,3
416,Gravy Bones,2025-07-03T12:03:56,3
417,Gravy Bones,2025-07-03T13:49:32,3
418,"Scurv, Stowaway",2025-07-03T18:49:39,3
419,Puffin,2025-07-03T20:13:29,3
420,Marlynn,2025-07-04T07:56:55,3
421,Gravy Bones,2025-07-04T10:35:11,3
422,Gravy Bones,2025-07-04T15:35:05,3
423,Gravy Bones,2025-07-04T20:39:34,3
424,Marlynn,2025-07-05T20:19:10,3
425,"Scurv, Stowaway",2025-07-06T10:21:39,3
426,Gravy Bones,2025-07-06T11:14:33,3
427,Puffin,2025-07-06T12:05:08,3
428,Gravy Bones,2025-07-06T18:09:21,3
429,Gravy Bones,2025-07-07T04:10:43,3
430,Gravy Bones,2025-07-07T10:53:05,3
431,Marlynn,2025-07-07T21:48:11,3
432,Gravy Bones,2025-07-09T09:48:50,3
433,Gravy Bones,2025-07-09T19:10:39,3
434,Gravy Bones,2025-07-10T18:15:02,3
435,Gravy Bones,2025-07-10T23:45:17,3
436,Gravy Bones,2025-07-13T21:58:35,3
437,Marlynn,2025-07-13T21:59:01,3
438,Marlynn,2025-07-13T21:59:35,3
439,Gravy Bones,2025-07-14T13:45:29,3
440,Gravy Bones,2025-07-14T18:44:30,3
441,Gravy Bones,2025-07-15T16:49:09,3
442,Gravy Bones,2025-07-15T19:51:58,3
