deck_id,hero,date,assigned_draft_index
104,Zyggy,2026-05-28T23:29:17,1
105,Zyggy,2026-05-28T23:46:26,1
106,"Oscilio, Scion of the Third Age",2026-05-29T01:01:41,4
107,"Oscilio, Scion of the Third Age",2026-05-29T01:26:55,1
108,"Oscilio, Scion of the Third Age",2026-05-29T05:05:08,1
109,Zyggy,2026-05-29T05:51:24,4
110,"Oscilio, Scion of the Third Age",2026-05-29T06:22:44,1
111,"Oscilio, Scion of the Third Age",2026-05-29T11:23:38,1
112,"Oscilio, Scion of the Third Age",2026-05-29T12:36:06,1
113,Zyggy,2026-05-29T12:51:11,1
114,"Aurora, Emissary of Lightning",2026-05-29T14:42:35,4
115,"Aurora, Emissary of Lightning",2026-05-29T15:58:16,4
116,"Oscilio, Scion of the Third Age",2026-05-29T16:31:15,1
117,"Oscilio, Scion of the Third Age",2026-05-29T17:17:04,1
118,Zyggy,2026-05-29T18:32:59,5
119,"Aurora, Emissary of Lightning",2026-05-29T18:42:32,5
120,"Aurora, Emissary of Lightning",2026-05-29T19:35:08,5
121,Zyggy,2026-05-29T19:40:06,2
122,"Aurora, Emissary of Lightning",2026-05-29T23:10:31,5
123,"Oscilio, Scion of the Third Age",2026-05-29T23:30:07,1
124,"Oscilio, Scion of the Third Age",2026-05-30T00:52:00,1
125,"Aurora, Emissary of Lightning",2026-05-30T04:03:23,5
126,"Oscilio, Scion of the Third Age",2026-05-30T11:05:12,1
127,"Oscilio, Scion of the Third Age",2026-05-30T16:33:40,5
128,"Oscilio, Scion of the Third Age",2026-05-30T16:46:18,4
129,Zyggy,2026-05-30T19:29:34,5
130,"Oscilio, Scion of the Third Age",2026-05-30T20:06:00,5
131,"Oscilio, Scion of the Third Age",2026-05-30T21:05:23,5
132,Zyggy,2026-05-31T00:11:49,5
133,"Oscilio, Scion of the Third Age",2026-05-31T04:36:02,1
134,"Oscilio, Scion of the Third Age",2026-05-31T05:53:50,5
135,"Oscilio, Scion of the Third Age",2026-05-31T05:56:41,5
136,Zyggy,2026-05-31T08:14:35,5
137,"Oscilio, Scion of the Third Age",2026-05-31T09:54:42,5
138,"Aurora, Emissary of Lightning",2026-05-31T13:27:29,5
139,"Oscilio, Scion of the Third Age",2026-05-31T14:26:55,5
140,"Aurora, Emissary of Lightning",2026-05-31T16:08:14,5
141,"Oscilio, Scion of the Third Age",2026-05-31T16:40:33,5
142,"Aurora, Emissary of Lightning",2026-05-31T17:27:01,5
143,"Aurora, Emissary of Lightning",2026-05-31T18:53:29,5
144,"Oscilio, Scion of the Third Age",2026-05-31T19:56:21,5
145,"Aurora, Emissary of Lightning",2026-05-31T21:38:02,5
146,"Oscilio, Scion of the Third Age",2026-05-31T22:48:30,5
147,"Oscilio, Scion of the Third Age",2026-06-01T00:07:41,5
148,"Aurora, Emissary of Lightning",2026-06-01T02:21:55,5
149,"Aurora, Emissary of Lightning",2026-06-01T02:37:54,5
150,"Oscilio, Scion of the Third Age",2026-06-01T05:59:26,5
151,Zyggy,2026-06-01T07:45:57,5
152,Zyggy,2026-06-01T09:51:13,5
153,"Aurora, Emissary of Lightning",2026-06-01T12:05:19,5
154,Zyggy,2026-06-01T13:01:35,5
155,"Oscilio, Scion of the Third Age",2026-06-01T14:15:57,5
156,Zyggy,2026-06-01T14:41:19,5
157,"Oscilio, Scion of the Third Age",2026-06-01T19:16:16,5
158,"Oscilio, Scion of the Third Age",2026-06-01T22:19:16,5
159,"Oscilio, Scion of the Third Age",2026-06-02T03:15:32,1
160,"Oscilio, Scion of the Third Age",2026-06-02T03:50:51,5
161,"Aurora, Emissary of Lightning",2026-06-02T05:01:01,5
162,"Aurora, Emissary of Lightning",2026-06-02T10:58:21,5
163,"Aurora, Emissary of Lightning",2026-06-02T12:15:30,5
164,"Aurora, Emissary of Lightning",2026-06-02T17:04:39,4
165,"Oscilio, Scion of the Third Age",2026-06-02T18:56:26,5
166,"Oscilio, Scion of the Third Age",2026-06-02T21:45:53,5
167,Zyggy,2026-06-02T21:52:51,5
168,"Aurora, Emissary of Lightning",2026-06-03T00:07:18,5
169,Zyggy,2026-06-03T00:07:48,5
170,"Aurora, Emissary of Lightning",2026-06-03T00:45:58,5
171,"Oscilio, Scion of the Third Age",2026-06-03T02:39:34,5
172,"Oscilio, Scion of the Third Age",2026-06-03T05:21:16,5
173,"Oscilio, Scion of the Third Age",2026-06-03T14:42:10,5
174,Zyggy,2026-06-03T18:32:27,5
175,Zyggy,2026-06-03T22:13:37,5
176,"Aurora, Emissary of Lightning",2026-06-03T22:20:14,5
177,"Aurora, Emissary of Lightning",2026-06-03T22:34:20,5
178,"Aurora, Emissary of Lightning",2026-06-03T23:01:17,5
179,"Aurora, Emissary of Lightning",2026-06-03T23:30:22,5
180,"Aurora, Emissary of Lightning",2026-06-04T00:14:15,5
181,"Oscilio, Scion of the Third Age",2026-06-04T00:54:34,5
182,"Aurora, Emissary of Lightning",2026-06-04T02:38:47,5
183,"Oscilio, Scion of the Third Age",2026-06-04T07:55:21,5
184,"Aurora, Emissary of Lightning",2026-06-04T10:03:22,5
185,"Aurora, Emissary of Lightning",2026-06-04T13:13:55,5
186,Zyggy,2026-06-04T13:45:29,5
187,"Aurora, Emissary of Lightning",2026-06-04T17:26:10,5
188,"Oscilio, Scion of the Third Age",2026-06-04T17:58:09,5
189,"Oscilio, Scion of the Third Age",2026-06-04T20:07:46,5
190,"Oscilio, Scion of the Third Age",2026-06-04T21:41:01,5
191,"Oscilio, Scion of the Third Age",2026-06-04T21:52:36,5
192,"Oscilio, Scion of the Third Age",2026-06-04T23:02:11,5
193,"Oscilio, Scion of the Third Age",2026-06-05T04:19:38,5
194,"Aurora, Emissary of Lightning",2026-06-05T07:13:07,5
195,"Aurora, Emissary of Lightning",2026-06-05T08:07:20,2
196,"Oscilio, Scion of the Third Age",2026-06-05T09:09:57,5
197,"Oscilio, Scion of the Third Age",2026-06-05T10:10:09,5
198,"Oscilio, Scion of the Third Age",2026-06-05T11:22:28,5
199,"Oscilio, Scion of the Third Age",2026-06-05T11:30:51,5
200,Zyggy,2026-06-05T15:13:31,5
201,Zyggy,2026-06-05T16:56:47,5
202,"Oscilio, Scion of the Third Age",2026-06-05T18:19:21,6
203,"Oscilio, Scion of the Third Age",2026-06-05T19:41:54,6
204,Zyggy,2026-06-05T22:57:08,6
205,Zyggy,2026-06-06T00:53:13,6
206,"Oscilio, Scion of the Third Age",2026-06-06T01:08:12,5
207,"Aurora, Emissary of Lightning",2026-06-06T03:25:57,6
208,"Oscilio, Scion of the Third Age",2026-06-06T03:43:35,6
209,"Aurora, Emissary of Lightning",2026-06-06T06:18:14,5
210,Zyggy,2026-06-06T07:48:58,6
211,"Oscilio, Scion of the Third Age",2026-06-06T10:04:28,5
212,"Aurora, Emissary of Lightning",2026-06-06T12:08:26,5
213,"Oscilio, Scion of the Third Age",2026-06-06T14:32:59,5
214,Zyggy,2026-06-06T14:43:38,6
215,"Aurora, Emissary of Lightning",2026-06-06T16:37:51,6
216,Zyggy,2026-06-06T16:55:31,5
217,Zyggy,2026-06-06T17:30:32,6
218,"Oscilio, Scion of the Third Age",2026-06-06T19:22:06,6
219,"Oscilio, Scion of the Third Age",2026-06-06T20:01:53,5
220,Zyggy,2026-06-06T23:05:51,5
221,Zyggy,2026-06-07T00:11:23,6
222,Zyggy,2026-06-07T00:15:39,6
223,"Aurora, Emissary of Lightning",2026-06-07T00:41:32,6
224,"Aurora, Emissary of Lightning",2026-06-07T01:16:12,6
225,"Oscilio, Scion of the Third Age",2026-06-07T06:30:25,6
226,"Oscilio, Scion of the Third Age",2026-06-07T08:03:03,5
227,"Aurora, Emissary of Lightning",2026-06-07T09:35:52,6
228,"Aurora, Emissary of Lightning",2026-06-07T09:55:27,6
229,"Aurora, Emissary of Lightning",2026-06-07T11:38:03,6
230,"Aurora, Emissary of Lightning",2026-06-07T13:26:07,6
231,Zyggy,2026-06-07T13:33:46,6
232,"Oscilio, Scion of the Third Age",2026-06-07T14:16:44,6
233,"Oscilio, Scion of the Third Age",2026-06-07T16:55:40,6
234,Zyggy,2026-06-07T17:54:46,5
235,Zyggy,2026-06-07T18:40:17,6
236,"Aurora, Emissary of Lightning",2026-06-07T19:07:21,6
237,"Aurora, Emissary of Lightning",2026-06-07T21:07:13,6
238,"Aurora, Emissary of Lightning",2026-06-07T21:27:21,5
239,"Aurora, Emissary of Lightning",2026-06-07T23:00:48,5
240,"Aurora, Emissary of Lightning",2026-06-07T23:41:43,6
241,"Oscilio, Scion of the Third Age",2026-06-07T23:55:41,6
242,Zyggy,2026-06-08T04:45:25,6
243,Zyggy,2026-06-08T04:57:50,6
244,"Oscilio, Scion of the Third Age",2026-06-08T05:08:52,6
245,Zyggy,2026-06-08T06:11:25,6
246,"Oscilio, Scion of the Third Age",2026-06-08T06:11:46,5
247,"Aurora, Emissary of Lightning",2026-06-08T06:20:39,6
248,"Aurora, Emissary of Lightning",2026-06-08T06:40:01,5
249,Zyggy,2026-06-08T11:41:59,6
250,Zyggy,2026-06-08T12:34:00,5
251,"Aurora, Emissary of Lightning",2026-06-08T13:22:07,5
252,Zyggy,2026-06-08T15:15:38,6
253,"Aurora, Emissary of Lightning",2026-06-08T15:42:57,5
254,Zyggy,2026-06-08T16:48:37,6
255,Zyggy,2026-06-08T17:06:05,5
256,"Oscilio, Scion of the Third Age",2026-06-08T17:49:00,6
257,"Oscilio, Scion of the Third Age",2026-06-08T18:29:43,5
258,"Aurora, Emissary of Lightning",2026-06-08T23:23:30,6
259,"Oscilio, Scion of the Third Age",2026-06-09T00:00:39,6
260,"Aurora, Emissary of Lightning",2026-06-09T02:48:50,6
261,"Oscilio, Scion of the Third Age",2026-06-09T04:21:18,5
262,Zyggy,2026-06-09T04:22:36,6
263,"Aurora, Emissary of Lightning",2026-06-09T06:47:04,6
264,"Oscilio, Scion of the Third Age",2026-06-09T09:35:19,6
265,"Aurora, Emissary of Lightning",2026-06-09T09:50:53,6
266,"Aurora, Emissary of Lightning",2026-06-09T11:55:33,6
267,"Aurora, Emissary of Lightning",2026-06-09T13:30:19,5
268,Zyggy,2026-06-09T15:47:09,6
269,Zyggy,2026-06-09T17:20:47,6
270,"Oscilio, Scion of the Third Age",2026-06-09T19:20:01,6
271,"Oscilio, Scion of the Third Age",2026-06-09T19:35:48,6
272,"Aurora, Emissary of Lightning",2026-06-09T20:36:12,5
273,"Oscilio, Scion of the Third Age",2026-06-09T22:09:33,6
274,"Oscilio, Scion of the Third Age",2026-06-10T00:24:00,6
275,"Oscilio, Scion of the Third Age",2026-06-10T00:59:59,6
276,Zyggy,2026-06-10T02:48:30,6
277,"Aurora, Emissary of Lightning",2026-06-10T05:04:21,6
278,Zyggy,2026-06-10T06:21:11,6
279,Zyggy,2026-06-10T06:25:53,5
280,"Oscilio, Scion of the Third Age",2026-06-10T07:33:30,6
281,"Oscilio, Scion of the Third Age",2026-06-10T12:34:29,5
282,"Aurora, Emissary of Lightning",2026-06-10T17:03:16,6
283,"Aurora, Emissary of Lightning",2026-06-10T21:52:44,6
284,"Aurora, Emissary of Lightning",2026-06-11T00:00:12,5
285,"Oscilio, Scion of the Third Age",2026-06-11T01:49:20,6
286,Zyggy,2026-06-11T03:32:07,6
287,"Aurora, Emissary of Lightning",2026-06-11T07:49:03,6
288,"Oscilio, Scion of the Third Age",2026-06-11T07:49:56,6
289,"Oscilio, Scion of the Third Age",2026-06-11T09:42:33,6
290,"Aurora, Emissary of Lightning",2026-06-11T16:40:02,6
291,"Aurora, Emissary of Lightning",2026-06-11T17:31:55,5
292,"Aurora, Emissary of Lightning",2026-06-11T18:56:01,5
293,"Oscilio, Scion of the Third Age",2026-06-11T19:44:02,6
294,"Oscilio, Scion of the Third Age",2026-06-12T02:45:54,6
295,"Aurora, Emissary of Lightning",2026-06-12T10:27:05,6
296,"Oscilio, Scion of the Third Age",2026-06-12T12:11:08,5
297,Zyggy,2026-06-12T16:43:02,6
298,"Aurora, Emissary of Lightning",2026-06-12T17:18:27,6
299,"Oscilio, Scion of the Third Age",2026-06-12T20:16:47,6
300,"Aurora, Emissary of Lightning",2026-06-12T20:57:36,6
301,"Oscilio, Scion of the Third Age",2026-06-12T21:04:46,6
302,Zyggy,2026-06-12T23:30:57,6
303,"Aurora, Emissary of Lightning",2026-06-13T10:57:42,5
304,Zyggy,2026-06-13T12:57:19,6
305,"Oscilio, Scion of the Third Age",2026-06-13T17:30:38,6
306,Zyggy,2026-06-14T04:15:40,6
307,Zyggy,2026-06-14T06:04:19,6
308,Zyggy,2026-06-14T09:54:37,6
309,"Oscilio, Scion of the Third Age",2026-06-14T11:42:27,6
310,"Oscilio, Scion of the Third Age",2026-06-14T13:08:14,6
311,"Aurora, Emissary of Lightning",2026-06-14T16:10:42,5
312,"Oscilio, Scion of the Third Age",2026-06-14T16:16:21,5
313,"Aurora, Emissary of Lightning",2026-06-14T17:51:01,6
314,"Oscilio, Scion of the Third Age",2026-06-14T20:08:03,5
315,"Oscilio, Scion of the Third Age",2026-06-15T00:29:46,6
316,Zyggy,2026-06-15T04:57:54,6
317,Zyggy,2026-06-15T20:02:14,6
318,Zyggy,2026-06-15T23:31:35,6
319,Zyggy,2026-06-16T00:18:34,5
320,"Aurora, Emissary of Lightning",2026-06-16T05:19:18,6
321,"Oscilio, Scion of the Third Age",2026-06-16T11:26:46,6
322,"Aurora, Emissary of Lightning",2026-06-16T16:09:11,5
323,Zyggy,2026-06-16T17:54:02,6
324,Zyggy,2026-06-17T09:26:21,5
325,"Aurora, Emissary of Lightning",2026-06-17T12:04:18,5
326,Zyggy,2026-06-17T13:50:58,6
327,"Oscilio, Scion of the Third Age",2026-06-17T16:57:54,6
328,"Aurora, Emissary of Lightning",2026-06-17T20:56:39,6
329,Zyggy,2026-06-18T00:17:49,5
330,Zyggy,2026-06-18T01:33:44,5
331,"Oscilio, Scion of the Third Age",2026-06-18T12:38:48,6
332,"Aurora, Emissary of Lightning",2026-06-18T15:54:44,6
333,"Oscilio, Scion of the Third Age",2026-06-18T15:59:37,6
334,"Oscilio, Scion of the Third Age",2026-06-18T16:32:31,6
335,"Aurora, Emissary of Lightning",2026-06-18T17:50:31,5
336,"Oscilio, Scion of the Third Age",2026-06-18T18:46:00,5
337,"Oscilio, Scion of the Third Age",2026-06-19T02:53:19,5
338,Zyggy,2026-06-19T04:08:12,5
339,"Aurora, Emissary of Lightning",2026-06-19T14:02:02,5
340,"Oscilio, Scion of the Third Age",2026-06-19T15:07:22,6
341,"Aurora, Emissary of Lightning",2026-06-19T16:05:44,6
342,"Aurora, Emissary of Lightning",2026-06-19T17:54:51,6
343,"Aurora, Emissary of Lightning",2026-06-20T08:26:58,5
344,"Aurora, Emissary of Lightning",2026-06-20T16:09:08,6
345,"Aurora, Emissary of Lightning",2026-06-21T00:31:27,6
346,Zyggy,2026-06-21T02:04:58,6
347,"Aurora, Emissary of Lightning",2026-06-21T08:27:44,6
348,"Oscilio, Scion of the Third Age",2026-06-21T18:26:37,6
349,"Aurora, Emissary of Lightning",2026-06-21T20:08:28,6
350,"Aurora, Emissary of Lightning",2026-06-22T03:04:07,6
351,Zyggy,2026-06-22T12:40:04,1
352,Zyggy,2026-06-22T17:35:39,1
353,"Aurora, Emissary of Lightning",2026-06-22T19:00:44,5
354,Zyggy,2026-06-22T19:23:21,6
355,Zyggy,2026-06-22T20:12:32,6
356,"Aurora, Emissary of Lightning",2026-06-22T21:42:07,6
357,"Aurora, Emissary of Lightning",2026-06-23T15:07:58,6
358,"Oscilio, Scion of the Third Age",2026-06-23T16:00:27,6
359,"Aurora, Emissary of Lightning",2026-06-24T00:34:04,5
360,"Aurora, Emissary of Lightning",2026-06-24T10:51:22,6
361,"Oscilio, Scion of the Third Age",2026-06-24T11:25:02,5
362,"Oscilio, Scion of the Third Age",2026-06-24T14:04:57,5
363,"Aurora, Emissary of Lightning",2026-06-24T20:21:15,5
364,"Oscilio, Scion of the Third Age",2026-06-25T00:55:36,5
365,"Aurora, Emissary of Lightning",2026-06-25T12:38:06,5
366,"Aurora, Emissary of Lightning",2026-06-25T13:14:51,5
367,Zyggy,2026-06-25T14:08:39,6
368,"Oscilio, Scion of the Third Age",2026-06-25T15:32:00,5
369,"Oscilio, Scion of the Third Age",2026-06-25T20:56:16,5
370,"Oscilio, Scion of the Third Age",2026-06-25T22:15:06,6
371,Zyggy,2026-06-26T11:00:32,6
372,"Oscilio, Scion of the Third Age",2026-06-26T13:00:07,5
373,"Oscilio, Scion of the Third Age",2026-06-26T16:56:22,6
374,"Aurora, Emissary of Lightning",2026-06-26T17:50:19,5
375,"Oscilio, Scion of the Third Age",2026-06-26T22:28:20,6
376,"Oscilio, Scion of the Third Age",2026-06-27T00:01:56,6
377,"Oscilio, Scion of the Third Age",2026-06-27T00:52:31,6
378,Zyggy,2026-06-27T04:38:29,6
379,"Oscilio, Scion of the Third Age",2026-06-27T17:55:32,6
380,"Aurora, Emissary of Lightning",2026-06-28T01:55:02,6
381,"Oscilio, Scion of the Third Age",2026-06-28T02:20:59,6
