deck_id,hero,date,card_name,count,is_equipment
1,Verdance,2024-09-16T23:39:09,Arcane Twining (blue),1,0
1,Verdance,2024-09-16T23:39:09,Autumn's Touch (blue),1,0
1,Verdance,2024-09-16T23:39:09,Cadaverous Tilling (blue),1,0
1,Verdance,2024-09-16T23:39:09,Exploding Aether (blue),2,0
1,Verdance,2024-09-16T23:39:09,Fruits of the Forest (blue),1,0
1,Verdance,2024-09-16T23:39:09,Glyph Overlay (blue),1,0
1,Verdance,2024-09-16T23:39:09,Harvest Season (blue),2,0
1,Verdance,2024-09-16T23:39:09,Photon Splicing (blue),2,0
1,Verdance,2024-09-16T23:39:09,Pop the Bubble (blue),1,0
1,Verdance,2024-09-16T23:39:09,Strong Yield (blue),1,0
1,Verdance,2024-09-16T23:39:09,Trailblazing Aether (blue),1,0
1,Verdance,2024-09-16T23:39:09,Helm of Lignum Vitae,1,1
1,Verdance,2024-09-16T23:39:09,Hold Focus,1,1
1,Verdance,2024-09-16T23:39:09,Runaways,1,1
2,Oscilio,2024-09-16T23:48:18,Aether Quickening (red),1,0
2,Oscilio,2024-09-16T23:48:18,Arcane Polarity (red),2,0
2,Oscilio,2024-09-16T23:48:18,Arcane Twining (red),2,0
2,Oscilio,2024-09-16T23:48:18,Brush Off (red),1,0
2,Oscilio,2024-09-16T23:48:18,Electrostatic Discharge (red),1,0
2,Oscilio,2024-09-16T23:48:18,Etchings of Arcana (red),3,0
2,Oscilio,2024-09-16T23:48:18,Exploding Aether (red),2,0
2,Oscilio,2024-09-16T23:48:18,Flash (red),1,0
2,Oscilio,2024-09-16T23:48:18,Flittering Charge (red),1,0
2,Oscilio,2024-09-16T23:48:18,Fry (red),1,0
2,Oscilio,2024-09-16T23:48:18,Lightning Surge (red),3,0
2,Oscilio,2024-09-16T23:48:18,Open the Flood Gates (red),1,0
2,Oscilio,2024-09-16T23:48:18,Second Strike (red),1,0
2,Oscilio,2024-09-16T23:48:18,Arcane Twining (yellow),1,0
2,Oscilio,2024-09-16T23:48:18,Blast to Oblivion (yellow),1,0
2,Oscilio,2024-09-16T23:48:18,Chorus of the Amphitheater (yellow),1,0
2,Oscilio,2024-09-16T23:48:18,Exploding Aether (yellow),1,0
2,Oscilio,2024-09-16T23:48:18,Flash (yellow),2,0
2,Oscilio,2024-09-16T23:48:18,Sigil of Brilliance (yellow),1,0
2,Oscilio,2024-09-16T23:48:18,Aether Quickening (blue),1,0
2,Oscilio,2024-09-16T23:48:18,Arcane Twining (blue),2,0
2,Oscilio,2024-09-16T23:48:18,Etchings of Arcana (blue),2,0
2,Oscilio,2024-09-16T23:48:18,Perennial Aetherbloom (blue),1,0
2,Oscilio,2024-09-16T23:48:18,Photon Splicing (blue),1,0
2,Oscilio,2024-09-16T23:48:18,Sigil of Forethought (blue),2,0
2,Oscilio,2024-09-16T23:48:18,Sigil of Temporal Manipulation (blue),1,0
2,Oscilio,2024-09-16T23:48:18,Trip the Light Fantastic (blue),1,0
2,Oscilio,2024-09-16T23:48:18,Hold Focus,1,1
2,Oscilio,2024-09-16T23:48:18,Ink-lined Cloak,1,1
2,Oscilio,2024-09-16T23:48:18,Twinkle Toes,1,1
3,Florian,2024-09-17T01:50:44,Arcane Cussing (red),1,0
3,Florian,2024-09-17T01:50:44,Arcane Polarity (red),1,0
3,Florian,2024-09-17T01:50:44,Fertile Ground (red),1,0
3,Florian,2024-09-17T01:50:44,Harvest Season (red),1,0
3,Florian,2024-09-17T01:50:44,Hit the High Notes (red),2,0
3,Florian,2024-09-17T01:50:44,Malefic Incantation (red),1,0
3,Florian,2024-09-17T01:50:44,Meat and Greet (red),2,0
3,Florian,2024-09-17T01:50:44,Oath of the Arknight (red),2,0
3,Florian,2024-09-17T01:50:44,Strength of Four Seasons (red),1,0
3,Florian,2024-09-17T01:50:44,Strong Yield (red),1,0
3,Florian,2024-09-17T01:50:44,Vantage Point (red),1,0
3,Florian,2024-09-17T01:50:44,Arcane Cussing (yellow),1,0
3,Florian,2024-09-17T01:50:44,Arcanic Spike (yellow),1,0
3,Florian,2024-09-17T01:50:44,Brush Off (yellow),1,0
3,Florian,2024-09-17T01:50:44,Cadaverous Tilling (yellow),1,0
3,Florian,2024-09-17T01:50:44,Malefic Incantation (yellow),1,0
3,Florian,2024-09-17T01:50:44,Strength of Four Seasons (yellow),1,0
3,Florian,2024-09-17T01:50:44,Arcane Cussing (blue),2,0
3,Florian,2024-09-17T01:50:44,Arcane Polarity (blue),1,0
3,Florian,2024-09-17T01:50:44,Arcanic Spike (blue),1,0
3,Florian,2024-09-17T01:50:44,Blossoming Decay (blue),2,0
3,Florian,2024-09-17T01:50:44,Cadaverous Tilling (blue),1,0
3,Florian,2024-09-17T01:50:44,Fertile Ground (blue),1,0
3,Florian,2024-09-17T01:50:44,Harvest Season (blue),1,0
3,Florian,2024-09-17T01:50:44,Hit the High Notes (blue),1,0
3,Florian,2024-09-17T01:50:44,Hocus Pocus (blue),1,0
3,Florian,2024-09-17T01:50:44,Malefic Incantation (blue),1,0
3,Florian,2024-09-17T01:50:44,Oath of the Arknight (blue),1,0
3,Florian,2024-09-17T01:50:44,Sigil of Deadwood (blue),1,0
3,Florian,2024-09-17T01:50:44,Sigil of Earth (blue),2,0
3,Florian,2024-09-17T01:50:44,Splintering Deadwood (blue),1,0
3,Florian,2024-09-17T01:50:44,Bloodtorn Bodice,1,1
3,Florian,2024-09-17T01:50:44,Helm of Lignum Vitae,1,1
3,Florian,2024-09-17T01:50:44,Runehold Release,1,1
3,Florian,2024-09-17T01:50:44,Well Grounded,1,1
4,Aurora,2024-09-17T02:00:27,Arcane Cussing (red),1,0
4,Aurora,2024-09-17T02:00:27,Arcane Polarity (red),1,0
4,Aurora,2024-09-17T02:00:27,Electromagnetic Somersault (red),1,0
4,Aurora,2024-09-17T02:00:27,Electrostatic Discharge (red),1,0
4,Aurora,2024-09-17T02:00:27,Flittering Charge (red),2,0
4,Aurora,2024-09-17T02:00:27,Fry (red),2,0
4,Aurora,2024-09-17T02:00:27,Fyendal's Fighting Spirit (red),1,0
4,Aurora,2024-09-17T02:00:27,Heaven's Claws (red),2,0
4,Aurora,2024-09-17T02:00:27,Lightning Surge (red),1,0
4,Aurora,2024-09-17T02:00:27,Malefic Incantation (red),1,0
4,Aurora,2024-09-17T02:00:27,Meat and Greet (red),1,0
4,Aurora,2024-09-17T02:00:27,Oath of the Arknight (red),1,0
4,Aurora,2024-09-17T02:00:27,Trip the Light Fantastic (red),2,0
4,Aurora,2024-09-17T02:00:27,Heaven's Claws (yellow),2,0
4,Aurora,2024-09-17T02:00:27,Hocus Pocus (yellow),1,0
4,Aurora,2024-09-17T02:00:27,Arcane Polarity (blue),1,0
4,Aurora,2024-09-17T02:00:27,Arcanic Spike (blue),3,0
4,Aurora,2024-09-17T02:00:27,Brush Off (blue),1,0
4,Aurora,2024-09-17T02:00:27,Condemn to Slaughter (blue),2,0
4,Aurora,2024-09-17T02:00:27,Electrostatic Discharge (blue),1,0
4,Aurora,2024-09-17T02:00:27,Fyendal's Fighting Spirit (blue),1,0
4,Aurora,2024-09-17T02:00:27,Heaven's Claws (blue),1,0
4,Aurora,2024-09-17T02:00:27,Hit the High Notes (blue),2,0
4,Aurora,2024-09-17T02:00:27,Hocus Pocus (blue),1,0
4,Aurora,2024-09-17T02:00:27,Sigil of Deadwood (blue),1,0
4,Aurora,2024-09-17T02:00:27,Trip the Light Fantastic (blue),1,0
4,Aurora,2024-09-17T02:00:27,Bloodtorn Bodice,1,1
4,Aurora,2024-09-17T02:00:27,Runaways,1,1
4,Aurora,2024-09-17T02:00:27,Runehold Release,1,1
5,Florian,2024-09-17T04:01:06,Arcane Polarity (red),1,0
5,Florian,2024-09-17T04:01:06,Autumn's Touch (red),1,0
5,Florian,2024-09-17T04:01:06,Blossoming Decay (red),1,0
5,Florian,2024-09-17T04:01:06,Brush Off (red),1,0
5,Florian,2024-09-17T04:01:06,Cadaverous Tilling (red),2,0
5,Florian,2024-09-17T04:01:06,Condemn to Slaughter (red),1,0
5,Florian,2024-09-17T04:01:06,Consuming Volition (red),2,0
5,Florian,2024-09-17T04:01:06,Fertile Ground (red),1,0
5,Florian,2024-09-17T04:01:06,Harvest Season (red),1,0
5,Florian,2024-09-17T04:01:06,Hit the High Notes (red),1,0
5,Florian,2024-09-17T04:01:06,Malefic Incantation (red),1,0
5,Florian,2024-09-17T04:01:06,Strong Yield (red),1,0
5,Florian,2024-09-17T04:01:06,Arcanic Spike (yellow),1,0
5,Florian,2024-09-17T04:01:06,Cadaverous Tilling (yellow),2,0
5,Florian,2024-09-17T04:01:06,Fertile Ground (yellow),1,0
5,Florian,2024-09-17T04:01:06,Hocus Pocus (yellow),1,0
5,Florian,2024-09-17T04:01:06,Meat and Greet (yellow),1,0
5,Florian,2024-09-17T04:01:06,Rootbound Carapace (yellow),1,0
5,Florian,2024-09-17T04:01:06,Arcane Cussing (blue),1,0
5,Florian,2024-09-17T04:01:06,Cadaverous Tilling (blue),1,0
5,Florian,2024-09-17T04:01:06,Condemn to Slaughter (blue),1,0
5,Florian,2024-09-17T04:01:06,Deadwood Dirge (blue),1,0
5,Florian,2024-09-17T04:01:06,Fruits of the Forest (blue),1,0
5,Florian,2024-09-17T04:01:06,Fyendal's Fighting Spirit (blue),1,0
5,Florian,2024-09-17T04:01:06,Harvest Season (blue),1,0
5,Florian,2024-09-17T04:01:06,Hit the High Notes (blue),2,0
5,Florian,2024-09-17T04:01:06,Hocus Pocus (blue),1,0
5,Florian,2024-09-17T04:01:06,Oath of the Arknight (blue),1,0
5,Florian,2024-09-17T04:01:06,Runerager Swarm (blue),1,0
5,Florian,2024-09-17T04:01:06,Sigil of Deadwood (blue),2,0
5,Florian,2024-09-17T04:01:06,Sigil of Earth (blue),1,0
5,Florian,2024-09-17T04:01:06,Strong Yield (blue),1,0
5,Florian,2024-09-17T04:01:06,Bruised Leather,1,1
5,Florian,2024-09-17T04:01:06,Runehold Release,1,1
6,Florian,2024-09-17T05:20:47,Arcane Polarity (red),2,0
6,Florian,2024-09-17T05:20:47,Arcanic Spike (red),1,0
6,Florian,2024-09-17T05:20:47,Cadaverous Tilling (red),2,0
6,Florian,2024-09-17T05:20:47,Deadwood Dirge (red),1,0
6,Florian,2024-09-17T05:20:47,Fertile Ground (red),1,0
6,Florian,2024-09-17T05:20:47,Fruits of the Forest (red),1,0
6,Florian,2024-09-17T05:20:47,Fyendal's Fighting Spirit (red),2,0
6,Florian,2024-09-17T05:20:47,Harvest Season (red),1,0
6,Florian,2024-09-17T05:20:47,Malefic Incantation (red),2,0
6,Florian,2024-09-17T05:20:47,Rootbound Carapace (red),1,0
6,Florian,2024-09-17T05:20:47,Runerager Swarm (red),1,0
6,Florian,2024-09-17T05:20:47,Strength of Four Seasons (red),1,0
6,Florian,2024-09-17T05:20:47,Arcane Cussing (yellow),1,0
6,Florian,2024-09-17T05:20:47,Cadaverous Tilling (yellow),1,0
6,Florian,2024-09-17T05:20:47,Condemn to Slaughter (yellow),1,0
6,Florian,2024-09-17T05:20:47,Deadwood Dirge (yellow),1,0
6,Florian,2024-09-17T05:20:47,Fertile Ground (yellow),1,0
6,Florian,2024-09-17T05:20:47,Hocus Pocus (yellow),1,0
6,Florian,2024-09-17T05:20:47,Runerager Swarm (yellow),1,0
6,Florian,2024-09-17T05:20:47,Arcane Cussing (blue),1,0
6,Florian,2024-09-17T05:20:47,Arcanic Spike (blue),1,0
6,Florian,2024-09-17T05:20:47,Autumn's Touch (blue),1,0
6,Florian,2024-09-17T05:20:47,Fyendal's Fighting Spirit (blue),1,0
6,Florian,2024-09-17T05:20:47,Harvest Season (blue),1,0
6,Florian,2024-09-17T05:20:47,Hocus Pocus (blue),2,0
6,Florian,2024-09-17T05:20:47,Sigil of Deadwood (blue),1,0
6,Florian,2024-09-17T05:20:47,Sigil of Fyendal (blue),1,0
6,Florian,2024-09-17T05:20:47,Splintering Deadwood (blue),1,0
6,Florian,2024-09-17T05:20:47,Strong Yield (blue),1,0
6,Florian,2024-09-17T05:20:47,Summer's Fall (blue),1,0
6,Florian,2024-09-17T05:20:47,Vantage Point (blue),1,0
6,Florian,2024-09-17T05:20:47,Runaways,1,1
7,Florian,2024-09-17T08:21:44,Arcane Cussing (red),1,0
7,Florian,2024-09-17T08:21:44,Blossoming Decay (red),1,0
7,Florian,2024-09-17T08:21:44,Brush Off (red),1,0
7,Florian,2024-09-17T08:21:44,Cadaverous Tilling (red),2,0
7,Florian,2024-09-17T08:21:44,Condemn to Slaughter (red),3,0
7,Florian,2024-09-17T08:21:44,Deadwood Dirge (red),1,0
7,Florian,2024-09-17T08:21:44,Fertile Ground (red),1,0
7,Florian,2024-09-17T08:21:44,Fyendal's Fighting Spirit (red),1,0
7,Florian,2024-09-17T08:21:44,Vantage Point (red),1,0
7,Florian,2024-09-17T08:21:44,Fyendal's Fighting Spirit (yellow),1,0
7,Florian,2024-09-17T08:21:44,Hit the High Notes (yellow),1,0
7,Florian,2024-09-17T08:21:44,Hocus Pocus (yellow),1,0
7,Florian,2024-09-17T08:21:44,Vantage Point (yellow),1,0
7,Florian,2024-09-17T08:21:44,Arcane Cussing (blue),1,0
7,Florian,2024-09-17T08:21:44,Autumn's Touch (blue),1,0
7,Florian,2024-09-17T08:21:44,Blossoming Decay (blue),1,0
7,Florian,2024-09-17T08:21:44,Cadaverous Tilling (blue),1,0
7,Florian,2024-09-17T08:21:44,Deadwood Dirge (blue),2,0
7,Florian,2024-09-17T08:21:44,Fruits of the Forest (blue),1,0
7,Florian,2024-09-17T08:21:44,Hit the High Notes (blue),1,0
7,Florian,2024-09-17T08:21:44,Hocus Pocus (blue),1,0
7,Florian,2024-09-17T08:21:44,Rootbound Carapace (blue),1,0
7,Florian,2024-09-17T08:21:44,Sigil of Earth (blue),1,0
7,Florian,2024-09-17T08:21:44,Sigil of Fyendal (blue),2,0
7,Florian,2024-09-17T08:21:44,Sigil of Sanctuary (blue),1,0
7,Florian,2024-09-17T08:21:44,Bloodtorn Bodice,1,1
7,Florian,2024-09-17T08:21:44,Hood of Second Thoughts,1,1
7,Florian,2024-09-17T08:21:44,Runehold Release,1,1
7,Florian,2024-09-17T08:21:44,Well Grounded,1,1
8,Aurora,2024-09-17T09:27:14,Arcane Cussing (red),1,0
8,Aurora,2024-09-17T09:27:14,Arcanic Spike (red),1,0
8,Aurora,2024-09-17T09:27:14,Burn Up // Shock (red),1,0
8,Aurora,2024-09-17T09:27:14,Consuming Volition (red),1,0
8,Aurora,2024-09-17T09:27:14,Deadwood Dirge (red),1,0
8,Aurora,2024-09-17T09:27:14,Flittering Charge (red),1,0
8,Aurora,2024-09-17T09:27:14,Fry (red),1,0
8,Aurora,2024-09-17T09:27:14,Fyendal's Fighting Spirit (red),1,0
8,Aurora,2024-09-17T09:27:14,Heaven's Claws (red),1,0
8,Aurora,2024-09-17T09:27:14,Hit the High Notes (red),1,0
8,Aurora,2024-09-17T09:27:14,Lightning Surge (red),1,0
8,Aurora,2024-09-17T09:27:14,Second Strike (red),2,0
8,Aurora,2024-09-17T09:27:14,Consuming Volition (yellow),1,0
8,Aurora,2024-09-17T09:27:14,Electrostatic Discharge (yellow),1,0
8,Aurora,2024-09-17T09:27:14,Flittering Charge (yellow),1,0
8,Aurora,2024-09-17T09:27:14,Hit the High Notes (yellow),1,0
8,Aurora,2024-09-17T09:27:14,Lightning Surge (yellow),1,0
8,Aurora,2024-09-17T09:27:14,Meat and Greet (yellow),1,0
8,Aurora,2024-09-17T09:27:14,Oath of the Arknight (yellow),1,0
8,Aurora,2024-09-17T09:27:14,Runerager Swarm (yellow),1,0
8,Aurora,2024-09-17T09:27:14,Arcane Polarity (blue),1,0
8,Aurora,2024-09-17T09:27:14,Arcanic Spike (blue),1,0
8,Aurora,2024-09-17T09:27:14,Consuming Volition (blue),1,0
8,Aurora,2024-09-17T09:27:14,Deadwood Dirge (blue),1,0
8,Aurora,2024-09-17T09:27:14,Fyendal's Fighting Spirit (blue),1,0
8,Aurora,2024-09-17T09:27:14,Heaven's Claws (blue),2,0
8,Aurora,2024-09-17T09:27:14,Hit the High Notes (blue),1,0
8,Aurora,2024-09-17T09:27:14,Second Strike (blue),1,0
8,Aurora,2024-09-17T09:27:14,Sigil of Deadwood (blue),1,0
8,Aurora,2024-09-17T09:27:14,Splintering Deadwood (blue),1,0
8,Aurora,2024-09-17T09:27:14,Trip the Light Fantastic (blue),2,0
8,Aurora,2024-09-17T09:27:14,Bloodtorn Bodice,1,1
8,Aurora,2024-09-17T09:27:14,Flash of Brilliance,1,1
8,Aurora,2024-09-17T09:27:14,Runaways,1,1
8,Aurora,2024-09-17T09:27:14,Runehold Release,1,1
9,Aurora,2024-09-17T11:18:18,Arcane Cussing (red),1,0
9,Aurora,2024-09-17T11:18:18,Arcanic Spike (red),1,0
9,Aurora,2024-09-17T11:18:18,Electrostatic Discharge (red),2,0
9,Aurora,2024-09-17T11:18:18,Fry (red),2,0
9,Aurora,2024-09-17T11:18:18,Heaven's Claws (red),1,0
9,Aurora,2024-09-17T11:18:18,Hit the High Notes (red),1,0
9,Aurora,2024-09-17T11:18:18,Hocus Pocus (red),2,0
9,Aurora,2024-09-17T11:18:18,Lightning Surge (red),1,0
9,Aurora,2024-09-17T11:18:18,Meat and Greet (red),1,0
9,Aurora,2024-09-17T11:18:18,Oath of the Arknight (red),1,0
9,Aurora,2024-09-17T11:18:18,Runerager Swarm (red),1,0
9,Aurora,2024-09-17T11:18:18,Second Strike (red),2,0
9,Aurora,2024-09-17T11:18:18,Trip the Light Fantastic (red),1,0
9,Aurora,2024-09-17T11:18:18,Arcane Cussing (yellow),1,0
9,Aurora,2024-09-17T11:18:18,Electromagnetic Somersault (yellow),3,0
9,Aurora,2024-09-17T11:18:18,Flittering Charge (yellow),1,0
9,Aurora,2024-09-17T11:18:18,Fyendal's Fighting Spirit (yellow),1,0
9,Aurora,2024-09-17T11:18:18,Heaven's Claws (yellow),1,0
9,Aurora,2024-09-17T11:18:18,Meat and Greet (yellow),1,0
9,Aurora,2024-09-17T11:18:18,Runerager Swarm (yellow),1,0
9,Aurora,2024-09-17T11:18:18,Trip the Light Fantastic (yellow),1,0
9,Aurora,2024-09-17T11:18:18,Arcanic Spike (blue),1,0
9,Aurora,2024-09-17T11:18:18,Flittering Charge (blue),1,0
9,Aurora,2024-09-17T11:18:18,Heaven's Claws (blue),2,0
9,Aurora,2024-09-17T11:18:18,Hocus Pocus (blue),1,0
9,Aurora,2024-09-17T11:18:18,Oath of the Arknight (blue),1,0
9,Aurora,2024-09-17T11:18:18,Runerager Swarm (blue),1,0
9,Aurora,2024-09-17T11:18:18,Second Strike (blue),1,0
9,Aurora,2024-09-17T11:18:18,Sigil of the Arknight (blue),1,0
9,Aurora,2024-09-17T11:18:18,Trip the Light Fantastic (blue),2,0
9,Aurora,2024-09-17T11:18:18,Four Finger Gloves,1,1
9,Aurora,2024-09-17T11:18:18,Hood of Second Thoughts,1,1
9,Aurora,2024-09-17T11:18:18,Runehold Release,1,1
9,Aurora,2024-09-17T11:18:18,Twinkle Toes,1,1
10,Oscilio,2024-09-17T13:43:58,Aether Quickening (red),1,0
10,Oscilio,2024-09-17T13:43:58,Arcane Twining (red),1,0
10,Oscilio,2024-09-17T13:43:58,Chorus of the Amphitheater (red),1,0
10,Oscilio,2024-09-17T13:43:58,Comet Storm // Shock (red),2,0
10,Oscilio,2024-09-17T13:43:58,Etchings of Arcana (red),1,0
10,Oscilio,2024-09-17T13:43:58,Flash (red),2,0
10,Oscilio,2024-09-17T13:43:58,Flittering Charge (red),1,0
10,Oscilio,2024-09-17T13:43:58,Gone in a Flash (red),1,0
10,Oscilio,2024-09-17T13:43:58,Open the Flood Gates (red),2,0
10,Oscilio,2024-09-17T13:43:58,Overflow the Aetherwell (red),1,0
10,Oscilio,2024-09-17T13:43:58,Second Strike (red),2,0
10,Oscilio,2024-09-17T13:43:58,Tongue Tied (red),1,0
10,Oscilio,2024-09-17T13:43:58,Trip the Light Fantastic (red),1,0
10,Oscilio,2024-09-17T13:43:58,Arcane Twining (yellow),1,0
10,Oscilio,2024-09-17T13:43:58,Chorus of the Amphitheater (yellow),1,0
10,Oscilio,2024-09-17T13:43:58,Etchings of Arcana (yellow),1,0
10,Oscilio,2024-09-17T13:43:58,Glyph Overlay (yellow),2,0
10,Oscilio,2024-09-17T13:43:58,Lightning Surge (yellow),1,0
10,Oscilio,2024-09-17T13:43:58,Pop the Bubble (yellow),1,0
10,Oscilio,2024-09-17T13:43:58,Aether Quickening (blue),1,0
10,Oscilio,2024-09-17T13:43:58,Arcane Twining (blue),1,0
10,Oscilio,2024-09-17T13:43:58,Chorus of the Amphitheater (blue),1,0
10,Oscilio,2024-09-17T13:43:58,Flash (blue),1,0
10,Oscilio,2024-09-17T13:43:58,Glyph Overlay (blue),1,0
10,Oscilio,2024-09-17T13:43:58,Lightning Surge (blue),1,0
10,Oscilio,2024-09-17T13:43:58,Perennial Aetherbloom (blue),2,0
10,Oscilio,2024-09-17T13:43:58,Save the Thought (blue),1,0
10,Oscilio,2024-09-17T13:43:58,Second Strike (blue),2,0
10,Oscilio,2024-09-17T13:43:58,Sigil of Cycles (blue),1,0
10,Oscilio,2024-09-17T13:43:58,Sigil of Forethought (blue),2,0
10,Oscilio,2024-09-17T13:43:58,Hold Focus,1,1
10,Oscilio,2024-09-17T13:43:58,Twinkle Toes,1,1
11,Oscilio,2024-09-17T13:58:45,Arcane Polarity (red),1,0
11,Oscilio,2024-09-17T13:58:45,Arcane Twining (red),1,0
11,Oscilio,2024-09-17T13:58:45,Cut Through the Facade (red),1,0
11,Oscilio,2024-09-17T13:58:45,Electrostatic Discharge (red),1,0
11,Oscilio,2024-09-17T13:58:45,Etchings of Arcana (red),1,0
11,Oscilio,2024-09-17T13:58:45,Exploding Aether (red),1,0
11,Oscilio,2024-09-17T13:58:45,Flittering Charge (red),1,0
11,Oscilio,2024-09-17T13:58:45,Fry (red),1,0
11,Oscilio,2024-09-17T13:58:45,Fyendal's Fighting Spirit (red),1,0
11,Oscilio,2024-09-17T13:58:45,Lightning Surge (red),1,0
11,Oscilio,2024-09-17T13:58:45,Overflow the Aetherwell (red),2,0
11,Oscilio,2024-09-17T13:58:45,Perennial Aetherbloom (red),1,0
11,Oscilio,2024-09-17T13:58:45,Pop the Bubble (red),1,0
11,Oscilio,2024-09-17T13:58:45,Second Strike (red),1,0
11,Oscilio,2024-09-17T13:58:45,Trailblazing Aether (red),3,0
11,Oscilio,2024-09-17T13:58:45,Arcane Twining (yellow),1,0
11,Oscilio,2024-09-17T13:58:45,Flittering Charge (yellow),2,0
11,Oscilio,2024-09-17T13:58:45,Lightning Form (yellow),1,0
11,Oscilio,2024-09-17T13:58:45,Open the Flood Gates (yellow),1,0
11,Oscilio,2024-09-17T13:58:45,Sigil of Brilliance (yellow),1,0
11,Oscilio,2024-09-17T13:58:45,Aether Quickening (blue),1,0
11,Oscilio,2024-09-17T13:58:45,Arcane Twining (blue),2,0
11,Oscilio,2024-09-17T13:58:45,Electromagnetic Somersault (blue),1,0
11,Oscilio,2024-09-17T13:58:45,Fry (blue),1,0
11,Oscilio,2024-09-17T13:58:45,Heaven's Claws (blue),1,0
11,Oscilio,2024-09-17T13:58:45,Lightning Surge (blue),2,0
11,Oscilio,2024-09-17T13:58:45,Open the Flood Gates (blue),1,0
11,Oscilio,2024-09-17T13:58:45,Perennial Aetherbloom (blue),1,0
11,Oscilio,2024-09-17T13:58:45,Sigil of Forethought (blue),1,0
11,Oscilio,2024-09-17T13:58:45,Sigil of Lightning (blue),1,0
11,Oscilio,2024-09-17T13:58:45,Sigil of Temporal Manipulation (blue),2,0
11,Oscilio,2024-09-17T13:58:45,Ink-lined Cloak,1,1
11,Oscilio,2024-09-17T13:58:45,Twinkle Toes,1,1
12,Verdance,2024-09-17T14:23:23,Cadaverous Tilling (red),1,0
12,Verdance,2024-09-17T14:23:23,Count Your Blessings (red),1,0
12,Verdance,2024-09-17T14:23:23,Earth Form (red),1,0
12,Verdance,2024-09-17T14:23:23,Etchings of Arcana (red),1,0
12,Verdance,2024-09-17T14:23:23,Fruits of the Forest (red),1,0
12,Verdance,2024-09-17T14:23:23,Hand Behind the Pen (red),1,0
12,Verdance,2024-09-17T14:23:23,Harvest Season (red),2,0
12,Verdance,2024-09-17T14:23:23,Pop the Bubble (red),1,0
12,Verdance,2024-09-17T14:23:23,Rootbound Carapace (red),1,0
