deck_id,hero,date,assigned_draft_index
141,Enigma,2024-05-27T20:52:50,1
142,Enigma,2024-05-27T21:34:16,1
143,Nuu,2024-05-27T22:25:48,1
144,Enigma,2024-05-27T22:57:39,1
145,Enigma,2024-05-27T23:07:07,1
146,Zen,2024-05-28T00:09:44,1
147,Zen,2024-05-28T01:16:31,1
148,Enigma,2024-05-28T01:22:50,1
149,Enigma,2024-05-28T01:22:58,1
150,Zen,2024-05-28T02:19:21,1
151,Enigma,2024-05-28T11:45:01,1
152,Nuu,2024-05-28T11:46:51,1
153,Enigma,2024-05-28T15:00:18,1
154,Enigma,2024-05-28T15:15:49,1
155,Zen,2024-05-28T16:25:57,1
156,Nuu,2024-05-28T16:54:44,1
157,Nuu,2024-05-28T18:55:11,1
158,Zen,2024-05-29T00:30:17,1
159,Nuu,2024-05-29T00:46:46,1
160,Nuu,2024-05-29T01:18:31,1
161,Zen,2024-05-29T02:43:50,1
162,Nuu,2024-05-29T03:52:20,1
163,Enigma,2024-05-29T03:53:54,1
164,Enigma,2024-05-29T04:14:02,1
165,Enigma,2024-05-29T15:35:32,1
166,Enigma,2024-05-29T16:23:22,1
167,Nuu,2024-05-29T16:44:45,1
168,Zen,2024-05-29T18:17:52,1
169,Zen,2024-05-29T18:19:09,1
170,Nuu,2024-05-29T18:58:45,1
171,Zen,2024-05-29T19:49:29,1
172,Nuu,2024-05-29T21:52:05,1
173,Enigma,2024-05-29T22:27:48,1
174,Nuu,2024-05-29T23:10:20,1
175,Zen,2024-05-30T00:35:57,1
176,Nuu,2024-05-30T01:41:24,1
177,Zen,2024-05-30T02:14:43,1
178,Zen,2024-05-30T02:52:22,1
179,Enigma,2024-05-22T22:10:17,1
180,Zen,2024-05-22T22:53:16,1
181,Zen,2024-05-23T00:56:55,1
182,Zen,2024-05-23T01:18:30,1
183,Enigma,2024-05-23T01:43:28,1
184,Enigma,2024-05-23T02:55:14,1
185,Enigma,2024-05-23T04:36:46,1
186,Enigma,2024-05-23T05:40:35,1
187,Enigma,2024-05-23T06:46:27,1
188,Nuu,2024-05-23T07:17:19,1
189,Nuu,2024-05-23T08:34:03,1
190,Enigma,2024-05-23T10:10:56,1
191,Nuu,2024-05-23T11:01:50,1
192,Enigma,2024-05-23T12:15:48,1
193,Zen,2024-05-23T14:17:19,1
194,Enigma,2024-05-23T14:51:03,1
195,Zen,2024-05-23T17:44:20,1
196,Enigma,2024-05-23T17:58:04,1
197,Nuu,2024-05-23T21:54:33,1
198,Nuu,2024-05-23T22:05:37,1
199,Enigma,2024-05-24T01:11:57,1
200,Zen,2024-05-24T02:54:45,1
201,Zen,2024-05-24T04:57:17,1
202,Zen,2024-05-24T06:22:21,1
203,Enigma,2024-05-24T09:08:46,1
204,Nuu,2024-05-24T17:13:09,1
205,Zen,2024-05-24T18:48:27,1
206,Enigma,2024-05-24T21:33:17,1
207,Zen,2024-05-24T23:26:50,1
208,Enigma,2024-05-25T05:33:01,1
209,Enigma,2024-05-25T19:53:45,1
210,Zen,2024-05-26T01:59:09,1
211,Zen,2024-05-26T09:07:49,1
212,Nuu,2024-05-26T13:13:35,1
213,Nuu,2024-05-26T23:44:17,1
214,Nuu,2024-05-22T13:26:41,1
215,Zen,2024-05-22T13:57:23,1
216,Zen,2024-05-22T15:43:45,1
217,Zen,2024-05-22T15:58:13,1
218,Zen,2024-05-22T17:20:41,1
219,Nuu,2024-05-22T20:21:27,1
117,Nuu,2024-06-01T01:12:56,2
118,Nuu,2024-06-01T06:03:18,2
119,Zen,2024-06-01T13:13:46,2
120,Zen,2024-06-01T17:49:25,2
121,Nuu,2024-06-01T18:44:05,2
122,Zen,2024-06-01T20:12:56,2
123,Enigma,2024-06-02T00:07:09,2
124,Zen,2024-06-02T01:01:36,2
125,Enigma,2024-06-02T04:32:01,2
126,Enigma,2024-06-02T08:02:31,2
127,Enigma,2024-06-02T11:37:40,2
128,Enigma,2024-06-02T12:26:34,2
129,Nuu,2024-06-02T17:59:27,2
130,Zen,2024-06-02T19:59:50,2
131,Enigma,2024-06-02T21:33:15,2
132,Zen,2024-06-02T21:57:37,2
133,Enigma,2024-06-03T01:10:32,2
134,Enigma,2024-06-03T02:02:32,2
135,Zen,2024-06-03T10:43:39,2
136,Nuu,2024-06-03T10:43:54,2
220,Zen,2024-06-03T20:23:22,2
221,Zen,2024-06-04T16:06:21,2
222,Nuu,2024-06-04T16:56:38,2
223,Enigma,2024-06-05T06:44:39,2
224,Enigma,2024-06-05T06:50:30,2
225,Zen,2024-06-05T10:31:25,2
226,Enigma,2024-06-05T11:26:11,2
227,Zen,2024-06-05T12:50:51,2
228,Enigma,2024-06-05T14:16:32,2
229,Enigma,2024-06-05T15:28:48,2
230,Enigma,2024-06-05T16:13:41,2
231,Enigma,2024-06-05T16:44:26,2
232,Enigma,2024-06-05T17:34:07,2
233,Zen,2024-06-05T17:53:32,2
234,Enigma,2024-06-05T18:59:45,2
235,Nuu,2024-06-05T20:02:21,2
236,Zen,2024-06-05T20:53:39,2
237,Zen,2024-06-05T21:59:20,2
238,Zen,2024-06-05T22:12:12,2
239,Zen,2024-06-05T23:21:36,2
240,Zen,2024-06-05T23:48:05,2
241,Enigma,2024-06-05T23:58:07,2
242,Zen,2024-06-06T00:48:50,2
243,Zen,2024-06-06T02:22:06,2
244,Zen,2024-06-06T02:27:31,2
245,Nuu,2024-06-06T03:01:11,2
246,Nuu,2024-06-06T03:08:09,2
247,Zen,2024-06-06T04:14:49,2
248,Enigma,2024-06-06T08:33:55,2
249,Zen,2024-06-06T10:06:57,2
250,Zen,2024-06-09T16:27:14,2
251,Nuu,2024-06-09T16:29:25,2
252,Enigma,2024-06-09T16:52:47,2
253,Nuu,2024-06-09T18:18:24,2
254,Zen,2024-06-09T18:30:15,2
255,Enigma,2024-06-09T19:35:35,2
256,Zen,2024-06-09T20:08:25,2
257,Zen,2024-06-09T21:02:58,2
258,Enigma,2024-06-09T21:03:18,2
259,Nuu,2024-06-09T22:40:18,2
260,Nuu,2024-06-09T23:26:18,2
261,Zen,2024-06-09T23:42:48,2
262,Enigma,2024-06-10T00:04:25,2
263,Nuu,2024-06-10T00:24:11,2
264,Zen,2024-06-10T02:03:23,2
265,Nuu,2024-06-10T02:06:28,2
266,Enigma,2024-06-10T02:51:27,2
267,Nuu,2024-06-10T03:33:34,2
268,Zen,2024-06-10T04:12:46,2
269,Nuu,2024-06-10T05:03:59,2
270,Enigma,2024-06-10T08:23:47,2
271,Enigma,2024-06-10T10:22:49,2
272,Nuu,2024-06-10T13:50:34,2
273,Enigma,2024-06-10T16:12:22,2
274,Zen,2024-06-10T16:34:16,2
275,Zen,2024-06-10T16:53:46,2
276,Zen,2024-06-10T18:02:48,2
277,Zen,2024-06-10T18:06:38,2
278,Enigma,2024-06-10T19:51:22,2
279,Zen,2024-06-10T21:48:09,2
280,Zen,2024-06-10T21:51:09,2
281,Zen,2024-06-10T22:35:52,2
282,Nuu,2024-06-11T01:30:15,2
283,Enigma,2024-06-11T04:49:37,2
284,Enigma,2024-06-11T12:23:05,2
285,Nuu,2024-06-11T12:49:45,2
286,Nuu,2024-06-11T15:24:51,2
287,Enigma,2024-06-11T18:13:45,2
288,Nuu,2024-06-11T19:06:42,2
289,Zen,2024-06-11T21:09:08,2
290,Zen,2024-06-11T21:42:57,2
291,Nuu,2024-06-11T23:41:47,2
292,Zen,2024-06-12T00:55:27,2
293,Enigma,2024-06-12T02:00:43,2
294,Enigma,2024-06-12T05:48:29,2
295,Zen,2024-06-12T05:57:55,2
296,Nuu,2024-06-12T12:20:14,2
297,Zen,2024-06-12T13:58:32,2
298,Enigma,2024-06-06T18:07:40,2
299,Zen,2024-06-06T19:09:48,2
300,Enigma,2024-06-06T21:44:28,2
301,Nuu,2024-06-06T22:05:53,2
302,Zen,2024-06-06T22:12:48,2
303,Zen,2024-06-06T23:18:43,2
304,Nuu,2024-06-07T02:22:26,2
305,Nuu,2024-06-07T03:09:48,2
306,Enigma,2024-06-07T05:41:58,2
307,Nuu,2024-06-07T06:21:31,2
308,Zen,2024-06-07T06:43:54,2
309,Nuu,2024-06-07T10:44:21,2
310,Enigma,2024-06-07T15:15:15,2
311,Zen,2024-06-07T16:15:27,2
312,Enigma,2024-06-07T17:38:54,2
313,Enigma,2024-06-07T20:51:40,2
314,Nuu,2024-06-07T20:59:41,2
315,Zen,2024-06-07T21:37:38,2
316,Zen,2024-06-07T23:01:49,2
317,Nuu,2024-06-08T00:30:17,2
318,Zen,2024-06-08T01:19:19,2
319,Zen,2024-06-08T02:52:38,2
320,Enigma,2024-06-08T14:12:40,2
321,Nuu,2024-06-08T15:51:28,2
322,Nuu,2024-06-08T16:40:05,2
323,Nuu,2024-06-08T17:30:45,2
324,Zen,2024-06-08T18:12:31,2
325,Nuu,2024-06-08T19:36:21,2
326,Zen,2024-06-08T21:29:32,2
327,Zen,2024-06-08T22:05:37,2
328,Zen,2024-06-08T23:24:00,2
329,Enigma,2024-06-09T00:44:27,2
330,Enigma,2024-06-09T00:58:24,2
331,Enigma,2024-06-09T01:45:02,2
332,Nuu,2024-06-09T02:01:15,2
333,Enigma,2024-06-09T03:59:28,2
334,Enigma,2024-06-09T04:42:04,2
335,Enigma,2024-06-09T06:37:10,2
336,Zen,2024-06-12T15:24:58,2
337,Zen,2024-06-12T18:42:27,2
338,Nuu,2024-06-12T19:51:46,2
339,Enigma,2024-06-12T20:46:18,2
340,Enigma,2024-06-12T20:47:22,2
341,Enigma,2024-06-12T21:51:17,2
342,Enigma,2024-06-12T22:48:55,2
343,Nuu,2024-06-13T01:21:02,2
344,Zen,2024-06-13T02:42:35,2
345,Zen,2024-06-13T03:59:33,2
346,Enigma,2024-06-13T06:01:42,2
347,Enigma,2024-06-13T17:22:54,2
348,Zen,2024-06-13T17:40:26,2
349,Zen,2024-06-13T18:23:44,2
350,Enigma,2024-06-13T20:32:50,2
351,Nuu,2024-06-13T20:35:41,2
352,Nuu,2024-06-13T22:15:43,2
353,Enigma,2024-06-14T03:20:34,2
354,Nuu,2024-06-15T01:53:58,2
355,Nuu,2024-06-15T01:53:58,2
356,Zen,2024-06-15T12:14:16,2
357,Zen,2024-06-15T17:04:49,2
358,Enigma,2024-06-15T23:33:43,2
359,Zen,2024-06-16T19:37:27,2
360,Nuu,2024-06-16T20:32:31,2
361,Zen,2024-06-16T21:02:00,2
362,Nuu,2024-06-16T21:53:44,2
363,Nuu,2024-06-17T01:30:45,2
364,Zen,2024-06-17T01:58:41,2
365,Zen,2024-06-17T04:37:39,2
366,Nuu,2024-06-17T14:54:56,2
367,Nuu,2024-06-17T15:47:03,2
368,Nuu,2024-06-17T16:52:54,2
369,Enigma,2024-06-17T20:04:59,2
370,Zen,2024-06-17T21:30:12,2
371,Zen,2024-06-18T02:30:21,2
372,Nuu,2024-06-18T03:15:09,2
373,Enigma,2024-06-18T03:15:29,2
374,Nuu,2024-06-18T07:37:00,2
375,Enigma,2024-06-18T08:30:30,2
376,Zen,2024-06-18T12:53:03,2
377,Zen,2024-06-18T14:11:53,2
378,Zen,2024-06-18T15:34:38,2
379,Enigma,2024-06-18T20:31:46,2
380,Zen,2024-06-18T21:13:02,2
381,Nuu,2024-06-18T22:20:46,2
382,Enigma,2024-06-18T22:26:09,2
383,Nuu,2024-06-19T02:32:20,2
384,Enigma,2024-06-19T11:36:34,2
385,Enigma,2024-06-19T12:56:28,2
386,Nuu,2024-06-19T20:23:50,2
387,Zen,2024-06-20T00:19:39,2
388,Enigma,2024-06-20T03:41:06,2
389,Zen,2024-06-20T09:16:49,2
390,Zen,2024-06-20T11:16:45,2
391,Zen,2024-06-20T15:30:10,2
392,Nuu,2024-06-20T18:43:21,2
393,Zen,2024-06-20T20:14:28,2
394,Enigma,2024-06-20T20:14:52,2
395,Enigma,2024-06-20T23:40:18,2
396,Zen,2024-06-21T06:42:47,2
397,Enigma,2024-06-21T09:00:06,2
398,Nuu,2024-06-21T09:35:00,2
399,Nuu,2024-06-21T14:20:06,2
400,Zen,2024-06-21T15:45:00,2
401,Enigma,2024-06-21T16:55:23,2
402,Zen,2024-06-21T17:03:17,2
403,Zen,2024-06-21T23:21:08,2
404,Enigma,2024-06-22T06:26:03,2
405,Enigma,2024-06-22T06:44:21,2
406,Zen,2024-06-22T13:30:22,2
407,Nuu,2024-06-22T18:02:37,2
408,Nuu,2024-06-22T20:00:34,2
409,Enigma,2024-06-22T20:44:42,2
410,Enigma,2024-06-22T21:37:20,2
411,Enigma,2024-06-22T23:04:18,2
412,Enigma,2024-06-23T03:19:20,2
413,Zen,2024-06-23T15:00:05,2
414,Zen,2024-06-23T18:30:05,2
415,Enigma,2024-06-23T19:04:11,2
416,Enigma,2024-06-23T19:04:25,2
417,Enigma,2024-06-23T23:37:33,2
418,Nuu,2024-06-24T01:28:14,2
419,Nuu,2024-06-24T02:53:42,2
420,Nuu,2024-06-24T22:31:30,2
421,Zen,2024-06-24T22:35:03,2
422,Zen,2024-06-25T12:41:49,2
423,Nuu,2024-06-25T17:41:52,2
424,Zen,2024-06-25T19:07:38,2
425,Enigma,2024-06-25T19:44:36,2
426,Zen,2024-06-26T13:50:10,2
427,Enigma,2024-06-19T14:26:35,2
428,Zen,2024-06-19T16:51:17,2
429,Nuu,2024-06-19T16:58:35,2
430,Zen,2024-06-19T18:05:35,2
431,Enigma,2024-06-19T19:35:09,2
432,Nuu,2024-06-26T17:33:34,2
433,Zen,2024-06-26T20:18:09,2
434,Nuu,2024-06-26T20:37:37,2
435,Nuu,2024-06-26T20:45:13,2
436,Zen,2024-06-26T22:56:25,2
437,Zen,2024-06-26T23:03:26,2
438,Nuu,2024-06-26T23:30:27,2
439,Enigma,2024-06-27T05:18:07,2
440,Nuu,2024-06-27T10:58:18,2
441,Enigma,2024-06-27T14:08:50,2
442,Nuu,2024-06-27T17:34:03,2
443,Nuu,2024-06-27T20:11:04,2
444,Nuu,2024-06-27T23:17:51,2
445,Zen,2024-06-28T05:43:38,2
446,Zen,2024-06-28T07:36:01,2
447,Nuu,2024-06-28T12:09:21,2
448,Nuu,2024-06-28T17:46:18,2
449,Enigma,2024-06-28T19:53:23,2
450,Zen,2024-06-28T21:17:09,2
451,Nuu,2024-06-28T22:49:20,2
452,Zen,2024-06-29T01:49:39,2
453,Nuu,2024-06-30T07:39:19,2
454,Nuu,2024-06-30T14:52:45,2
455,Zen,2024-06-30T17:12:59,2
456,Enigma,2024-06-30T22:50:29,2
457,Nuu,2024-07-01T17:15:01,2
458,Enigma,2024-07-01T18:50:26,2
459,Enigma,2024-07-01T19:44:18,2
460,Zen,2024-07-02T01:03:56,2
461,Enigma,2024-07-02T04:35:19,2
462,Nuu,2024-07-02T12:35:59,2
463,Zen,2024-07-02T13:41:45,2
464,Enigma,2024-07-02T16:37:11,2
465,Zen,2024-07-02T19:24:10,2
466,Enigma,2024-07-02T21:52:26,2
467,Enigma,2024-07-03T12:36:23,2
468,Zen,2024-07-04T06:20:18,2
469,Nuu,2024-07-04T18:31:56,2
470,Enigma,2024-07-04T20:24:30,2
471,Zen,2024-07-05T01:41:50,2
472,Enigma,2024-07-05T02:25:22,2
473,Nuu,2024-07-05T20:59:05,2
474,Nuu,2024-07-09T16:15:18,2
475,Zen,2024-07-09T19:57:45,2
476,Zen,2024-07-17T06:33:56,2
477,Enigma,2024-07-18T19:11:28,2
478,Nuu,2024-07-19T05:21:10,2
